JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Salary (USD),Posting Month,posting_Year,Hiring Urgency,Job Openings
Business Analyst,Start-up,Finance,Singapore,Remote,Senior,3.0,Master's,0,1,0,Yes,1,"$124,680",3,2022,urgent,8
Data Analyst,Start-up,Finance,India,Onsite,Mid-level,7.0,Bachelor's,1,1,1,1,0,108313,4,2023,High,9
Machine Learning Engineer,Medium,Finance,United Kingdom,Onsite,Senior,0.0,Ph.D,1,1,1,,0,"$158,180",,2023,High,0
Data Analyst,Medium,Finance,Canada,Remote,Junior,7.0,Master's,1,0,0,0,0,45702,10,2020,Low Priority,3
Data Engineer,Large,Finance,United State America,Hybrid,Mid-level,14.0,Master's,0,0,1,-1,Yes,103508,8,2020,High,8
Data Analyst,Large,E-commerce,Canada,Hybrid,Senior,0.0,Unknown,1,0,0,1,0,-115787,7,2022,,7
Machine Learning Engineer,Start-up,Finance,Singapore,Hybrid,Senior,4.0,Bachelor's,1,0,,0,0,154972,2,2025,low,6
Business Analyst,Start-up,Healthcare,United State America,Remote,Senior,2.0,Bachelor's,1,0,1,1,0,125501,1,2025,urgent,7
Data Scientist,Medium,Retail,India,Remote,Mid-level,7.0,Unknown,0,1,0,,1,86861,5,2026,Low,2
Business Analyst,Start-up,Education,Canada,Unknown,Mid-level,14.0,Master's,0,1,,1,0,94689,9,2020,Medium,0
Business Analyst,Large,E-commerce,Australia,Remote,Junior,2.0,Bachelor's,,1,1,1,1,90338,5,2022,High,7
AI Engineer,Start-up,Finance,Singapore,Remote,Senior,2.0,Master's,1,0,1,1,0,166284000,Apr,2026,,2
Data Analyst,Start-up,Retail,Unknown,Remote,Junior,8.0,Ph.D,0,0,0,0,1,57831,5,2021,Med,0
AI Engineer,Large,E-commerce,Canada,Remote,Senior,7.0,Master's,TRUE,2,0,1,1,164831,5,,MEDIUM,3
Data Engineer,Start-up,IT,Germany,Onsite,Mid-level,9.0,Bachelor's,0,0,0,0,TRUE,87649,6,2022,High Priority,7
Machine Learning Engineer,Start-up,IT,United State America,Remote,Senior,1.0,Ph.D,0,0,0,0,1,9999999,1,,Low,UNKNOWN
Data Engineer,Unknown,Healthcare,United Kingdom,Remote,Senior,10.0,Master's,1,1,1,1,0,149814,7,2021,High,2
Business Analyst,Unknown,IT,India,Onsite,Senior,9.0,Bachelor's,0,FALSE,1,0,0,112552,0,2026,Medium,4
Machine Learning Engineer,Start-up,IT,United State America,Hybrid,Junior,7.0,Master's,0,1,1,1,1,128553,8,2022,High,4
Data Analyst,Medium,Retail,United Kingdom,Hybrid,Senior,1.0,Ph.D,1,0,,1,1,139090,10,2022,High,8
Data Scientist,Medium,E-commerce,Australia,Remote,Senior,2.0,Bachelor's,1,1,0,0,0,"$96,389",4,2026,Low,4
Data Analyst,Start-up,Unknown,India,Hybrid,Senior,8.0,Bachelor's,Yes,1,0,0,0,102988,,,,9
Business Analyst,Large,Education,Unknown,Onsite,Senior,14.0,Ph.D,1,1,,1,0,132486,12,2023,High Priority,8
Business Analyst,Large,Unknown,United State America,Onsite,Mid-level,1.0,Ph.D,0,0,0,1,FALSE,112007,2,2020,low priority,
Data Engineer,Medium,Education,Singapore,Remote,Mid-level,12.0,Master's,1,1,1,1,1,119.6k,1,2020,UNKNOWN,
Business Analyst,Large,Healthcare,United State America,Remote,Unknown,11.0,Master's,0,1,No,1,0,138751,0,2022,Medium,4
Machine Learning Engineer,Start-up,Unknown,Singapore,Hybrid,Junior,7.0,Ph.D,2,0,1,Yes,,,13,2023,HIGH,8
Business Analyst,Large,Finance,Unknown,Remote,Unknown,10.0,Ph.D,1,1,1,1,-1,"$129,294",2,2022,High Priority,1
Data Analyst,Large,Finance,India,Remote,Senior,0.0,Bachelor's,1,1,1,1,1,160351,12,2024,,5
Data Scientist,Medium,Retail,Australia,Hybrid,Senior,1.0,Bachelor's,1,1,0,1,0,114595,12,2026,High,7
Business Analyst,Large,E-commerce,India,Hybrid,Mid-level,9.0,Ph.D,1,0,TRUE,2,1,117395,Sep,2022,Moderate,6
Machine Learning Engineer,Large,Healthcare,Australia,Hybrid,Senior,12.0,Ph.D,0,1,1,1,1,"$195,572",1,2020,High,4
AI Engineer,Medium,Healthcare,Singapore,Hybrid,Senior,8.0,Master's,0,1,1,TRUE,0,"$173,003",12,2026,High,6
Data Scientist,Large,Education,United Kingdom,Hybrid,Mid-level,1.0,Ph.D,1,0,0,1,1,97512,10,2020,Low Priority,2
AI Engineer,Large,Finance,Australia,Unknown,Unknown,6.0,Bachelor's,0,0,1,0,1,130.0k,13,2024,urgent,7
Data Engineer,Large,Retail,United Kingdom,Remote,Senior,5.9,Master's,1,1,,0,0,119.2k,3,2022,Low,na
AI Engineer,Large,E-commerce,Australia,Unknown,Senior,4.0,Ph.D,0,0,1,0,,151779,12,2021,High,9
Business Analyst,Large,Healthcare,United State America,Hybrid,Mid-level,12.0,Ph.D,No,0,1,1,1,131379,12,2026,High,4
AI Engineer,Large,Retail,Germany,Onsite,Junior,5.0,Bachelor's,0,No,0,-1,1,116701,1,2022,Low,6
Data Scientist,Large,IT,India,Remote,Mid-level,13.0,Unknown,,1,No,1,1,119220,4,2025,URGENT,9
Machine Learning Engineer,Start-up,Healthcare,Singapore,Remote,Junior,9.0,Master's,0,2,0,0,1,102100,7,2022,URGENT,8
Business Analyst,Medium,Healthcare,United Kingdom,Onsite,Mid-level,13.0,Ph.D,0,2,0,-1,0,86938,6,2022,MEDIUM,2
Data Engineer,Medium,Retail,Unknown,Onsite,Mid-level,8.0,Master's,0,0,1,No,0,85.4k,10,2026,Medium,3
Business Analyst,Medium,E-commerce,Unknown,Unknown,Junior,1.0,Bachelor's,0,1,1,1,0,,,,HIGH,8
Data Scientist,Large,Retail,United Kingdom,Remote,Mid-level,6.0,Ph.D,0,1,0,FALSE,,"$72,766",7,2025,Low Priority,2
Data Engineer,Large,Education,Canada,Onsite,Senior,5.0,Master's,1,-1,TRUE,No,1,141103,9,2024,not urgent,6
Data Scientist,Start-up,Retail,Canada,Remote,Junior,6.0,Master's,0,1,-1,1,1,,2,2024,low,2
AI Engineer,Start-up,Finance,United State America,Remote,Mid-level,3.0,Unknown,0,1,Yes,0,0,,1,2022,Low,6
Business Analyst,Large,E-commerce,India,Hybrid,Senior,12.0,Bachelor's,0,,1,0,1,140046,5,2022,Medium,3
Data Scientist,Medium,Education,Germany,Onsite,Unknown,5.0,Unknown,,0,1,TRUE,1,136071,7,2021,High,7
AI Engineer,Start-up,Finance,Canada,Hybrid,Senior,3.0,Bachelor's,1,1,-1,FALSE,1,162311,12,2023,,2
Machine Learning Engineer,Start-up,Education,United State America,Hybrid,Senior,11.4,Ph.D,2,1,1,1,1,182218,5,2021,urgent,9
AI Engineer,Start-up,Healthcare,Australia,Hybrid,Mid-level,9.0,Ph.D,0,1,1,1,1,152233,9,2022,URGENT,3
Data Analyst,Large,Healthcare,United State America,Hybrid,Mid-level,10.0,Bachelor's,0,0,0,0,0,72070,7,2020,Moderate,6
Machine Learning Engineer,Large,IT,Canada,Unknown,Senior,7.0,Ph.D,0,1,1,1,1,201691,Sep,2020,Urgent,2
Data Scientist,Large,Healthcare,United State America,Onsite,Mid-level,7.0,Master's,No,0,-1,0,0,97517,8,2025,Low,-3
Data Scientist,Start-up,Healthcare,Australia,Onsite,Mid-level,7.0,Master's,0,Yes,1,1,FALSE,108870,10,2025,urgent,6
Business Analyst,Large,Unknown,United State America,Hybrid,Senior,4.0,Bachelor's,1,0,1,0,0,9999999,9,2025,low,3
AI Engineer,Unknown,Retail,United Kingdom,Remote,Senior,6.0,Ph.D,1,1,0,0,0,,7,2024,High,7
Data Engineer,Start-up,Finance,Canada,Unknown,Mid-level,10.0,Ph.D,0,1,1,1,1,117487,6,2023,HIGH,3
Business Analyst,Unknown,Healthcare,Australia,Unknown,Senior,13.0,Master's,1,-1,1,1,1,"$142,303",1,2023,Urgent,1
Data Analyst,Start-up,E-commerce,Australia,Onsite,Junior,10.0,Master's,0,1,0,,1,70409,1,2021,High,8
Data Scientist,Large,E-commerce,Canada,Hybrid,Senior,14.0,Master's,1,1,0,0,0,123.0k,9,2021,Medium,5
Business Analyst,Large,Education,Germany,Onsite,Senior,12.0,Master's,1,No,0,0,na,129406000,4,2024,Medium,1
Machine Learning Engineer,Start-up,Retail,Singapore,Hybrid,Junior,10.0,Bachelor's,,0,1,0,0,103747,3,2020,URGENT,7
AI Engineer,Large,Finance,Canada,Onsite,Junior,12.0,Bachelor's,0,0,1,0,0,104798,10,2024,Medium,6
Data Analyst,Large,Retail,Singapore,Hybrid,Senior,11.0,Ph.D,0,0,1,0,1,143084,10,2023,High,7
Data Analyst,Start-up,IT,United State America,Onsite,Mid-level,4.0,Ph.D,1,0,0,1,0,93307,3,2025,Low,5
Data Analyst,Large,Healthcare,Australia,Hybrid,Junior,8.8,Ph.D,UNKNOWN,1,No,0,1,57375,9,2020,Medium,0
Data Engineer,Start-up,IT,India,Remote,Mid-level,0.0,Bachelor's,1,,1,0,Yes,97364,12,2024,Low,5
Data Engineer,Start-up,Finance,India,Onsite,Junior,10.0,Ph.D,0,0,1,TRUE,0,"$80,025",7,2025,URGENT,2
Business Analyst,Large,IT,Germany,Remote,Mid-level,14.0,Ph.D,0,0,1,Yes,1,115779,na,2025,HIGH,5
Machine Learning Engineer,Large,IT,India,Onsite,Junior,5.0,Master's,No,0,0,0,1,100141,1,2021,Low,3
Data Engineer,Start-up,Finance,Canada,Onsite,Senior,7.0,Ph.D,0,Yes,TRUE,1,1,137564,11,2026,URGENT,3
Data Analyst,Medium,Healthcare,United Kingdom,Remote,Junior,1.0,Ph.D,1,1,1,2,1,74637,3,2024,High,7
Business Analyst,Large,Finance,Canada,Hybrid,Mid-level,14.0,Master's,1,0,1,TRUE,1,119679,1,2021,HIGH,
AI Engineer,Medium,Healthcare,Unknown,Remote,Senior,6.0,Master's,0,0,1,1,0,167042,6,2025,Urgent,7
Business Analyst,Large,E-commerce,United Kingdom,Remote,Senior,9.0,Master's,1,,No,0,0,99595,13,2021,moderate,6
Data Engineer,Large,Education,Canada,Unknown,Mid-level,8.0,Ph.D,Yes,1,1,0,1,123308,2,2022,moderate,-1
Business Analyst,Medium,Healthcare,Germany,Onsite,Senior,7.0,Master's,0,1,2,0,0,116856,8,2024,Medium,2
Business Analyst,Large,Education,Australia,Remote,Junior,11.0,Ph.D,0,1,1,1,Yes,108119,0,2026,High,5
Data Scientist,Large,Healthcare,United Kingdom,Hybrid,Junior,7.0,Master's,1,1,1,No,0,67733,8,2023,Low,4
Data Engineer,Large,Retail,Canada,Hybrid,Unknown,10.0,Ph.D,0,1,0,2,0,115.9k,4,2021,,4
Data Analyst,Large,Retail,United Kingdom,Remote,Junior,14.0,Master's,0,1,FALSE,1,FALSE,84029,10,2020,High,8
Data Analyst,Medium,IT,Australia,Hybrid,Senior,7.0,Master's,1,1,1,No,0,117.2k,6,2025,High,8
Data Scientist,Start-up,Education,Canada,Hybrid,Mid-level,6.0,Unknown,1,,0,1,,88738,12,2020,low,-3
AI Engineer,Large,IT,United State America,Onsite,Senior,0.0,Bachelor's,0,1,0,,1,165687,9,2020,low,5
AI Engineer,Medium,IT,Unknown,Onsite,Mid-level,7.0,Unknown,0,0,1,1,1,152849,4,2024,High,
Data Analyst,Medium,Healthcare,Australia,Remote,Junior,7.0,Ph.D,,1,0,1,na,66550,5,2024,low,6
AI Engineer,Large,IT,Singapore,Onsite,Unknown,11.0,Ph.D,1,,0,1,No,122460,,2026,Med,2
Machine Learning Engineer,Large,E-commerce,Australia,Remote,Mid-level,6.0,Ph.D,-1,2,1,1,0,"$160,451",6,2022,High,0
Data Analyst,Large,Healthcare,United Kingdom,Remote,Senior,13.0,Bachelor's,1,0,0,No,1,127452,9,2020,High Priority,-7
Machine Learning Engineer,Medium,E-commerce,Germany,Onsite,Mid-level,7.0,Ph.D,0,0,0,0,0,118432,2,2023,,3
AI Engineer,Large,Education,Singapore,Onsite,Mid-level,7.0,Master's,0,0,0,0,0,114355,10,2022,Medium,1
Data Engineer,Medium,E-commerce,India,Remote,Junior,1.0,Bachelor's,0,0,0,1,0,,7,2025,urgent,8
Data Engineer,Large,E-commerce,Unknown,Onsite,Mid-level,12.0,Bachelor's,0,1,0,1,0,,2,2026,Medium,0
AI Engineer,Large,Healthcare,India,Hybrid,Senior,0.0,Master's,0,0,1,0,0,154916,,2025,Low,3
Business Analyst,Medium,E-commerce,Australia,Onsite,Junior,4.0,Ph.D,1,1,1,1,1,87562,1,2022,High,7
Data Engineer,Large,E-commerce,United State America,Remote,Junior,7.0,Bachelor's,0,0,0,Yes,1,99705,5,2023,Medium,
Data Engineer,Start-up,IT,Singapore,Remote,Junior,8.0,Bachelor's,0,1,0,1,1,"$73,964",9,2022,moderate,4
Data Scientist,Large,Healthcare,United State America,Hybrid,Senior,5.0,Master's,0,,0,No,1,125979,12,2022,High,8
Business Analyst,Start-up,Retail,United State America,Hybrid,Fresher,1.0,Ph.D,0,,2,1,0,66501,2,2024,Low,6
Data Scientist,Large,Unknown,Unknown,Onsite,Mid-level,4.0,Master's,0,1,0,0,0,,5,2024,High,7
AI Engineer,Medium,IT,United Kingdom,Hybrid,Junior,5.0,Bachelor's,1,1,-1,,1,113.4k,5,2021,Low,1
Unknown,Start-up,Retail,United State America,Remote,Senior,7.0,Master's,-1,1,0,1,,117467,11,2025,,6
Unknown,Start-up,Education,Australia,Onsite,Junior,0.0,Bachelor's,0,1,1,1,,123128,11,2021,urgent,5
Data Analyst,Unknown,Retail,Canada,Remote,Junior,12.0,Master's,0,,0,1,0,68228,1,2020,moderate,1
Data Scientist,Large,Healthcare,Australia,Remote,Unknown,12.0,Ph.D,0,na,0,0,2,105329,2,2026,High,-8
AI Engineer,Unknown,Healthcare,Canada,Remote,Senior,2.0,Ph.D,0,0,0,1,0,156289,6,2025,,7
AI Engineer,Start-up,E-commerce,United State America,Onsite,Junior,7.0,Bachelor's,1,1,1,na,0,121021,11,2025,high,6
Business Analyst,Large,E-commerce,United State America,Remote,Mid-level,3.0,Bachelor's,1,1,1,0,0,93312,4,,High Priority,9
Business Analyst,Medium,E-commerce,Australia,Remote,Senior,12.0,Ph.D,1,1,1,No,1,127725,6,2026,Medium,4
Data Analyst,Large,E-commerce,United State America,Hybrid,Senior,13.0,Bachelor's,No,1,,1,0,"$111,206",8,2020,High,-8
Machine Learning Engineer,Large,E-commerce,India,Remote,Mid-level,13.0,Master's,na,0,No,,No,151379,12,2026,Medium,1
Business Analyst,Medium,E-commerce,Canada,Hybrid,Mid-level,14.0,Master's,1,0,0,-1,0,85224,7,2024,High,8
Data Scientist,Start-up,Healthcare,Germany,Onsite,Mid-level,0.0,Ph.D,0,1,1,FALSE,,87679,0,2021,not urgent,6
Data Engineer,Unknown,E-commerce,India,Onsite,Senior,4.0,Bachelor's,0,0,1,1,0,"$134,912",7,2024,High,
Data Scientist,Start-up,Education,Australia,Remote,Mid-level,14.0,Master's,0,1,0,,,103466,8,2026,Med,6
AI Engineer,Large,Unknown,United State America,Remote,Mid-level,10.0,Ph.D,-1,,1,0,1,"$140,919",11,2020,Medium,4
Data Scientist,Large,Healthcare,Canada,Hybrid,Mid-level,7.0,Unknown,1,FALSE,1,0,1,115649,5,2021,,5
Data Analyst,Start-up,Healthcare,Australia,Hybrid,Mid-level,7.0,Ph.D,,1,0,0,,78845,11,2025,High,9
Data Scientist,Start-up,IT,Germany,Hybrid,Junior,8.0,Master's,1,0,0,1,1,70.4k,Jul,2023,urgent,8
Business Analyst,Large,IT,India,Remote,Mid-level,11.0,Ph.D,0,Yes,0,-1,0,112430,7,2021,High,9
Data Analyst,Start-up,Finance,Singapore,Remote,Junior,10.0,Master's,0,1,-1,1,0,84280,6,2024,High,9
Data Scientist,Large,Retail,India,Onsite,Junior,3.0,Bachelor's,0,0,1,0,0,9999999,4,2020,Urgent,9
AI Engineer,Medium,Education,Canada,Remote,Junior,7.0,Bachelor's,0,0,1,,0,0,2,2020,High,0
Business Analyst,Start-up,Healthcare,Canada,Onsite,Senior,9.0,Master's,,-1,0,1,0,110388,12,2021,high,8
AI Engineer,Large,Healthcare,India,Onsite,Mid-level,14.0,Master's,1,1,1,,1,176320,2,2022,high,4
Data Analyst,Medium,IT,India,Onsite,Junior,12.0,Master's,1,0,0,1,1,79746,6,2020,Medium,4
Data Analyst,Large,IT,India,Onsite,Senior,12.0,Bachelor's,1,0,0,0,0,102005,5,2026,Medium,1
AI Engineer,Start-up,IT,United State America,Hybrid,Unknown,14.0,Ph.D,1,0,1,1,0,165347,10,2021,High,4
Machine Learning Engineer,Start-up,Finance,Australia,Onsite,Mid-level,14.0,Ph.D,,0,0,2,1,136276,4,2026,moderate,1
Data Scientist,Large,E-commerce,United Kingdom,Remote,Senior,11.0,Ph.D,No,0,1,1,0,125990,3,2024,HIGH,1
Data Engineer,Start-up,Healthcare,India,Unknown,Mid-level,11.0,Bachelor's,0,0,2,,1,119.9k,1,2024,High,
Data Analyst,Unknown,Retail,Canada,Remote,Senior,13.0,Bachelor's,1,No,0,,1,-111530,11,2023,Urgent,8
Data Engineer,Start-up,Education,United Kingdom,Hybrid,Junior,7.0,Master's,0,0,1,0,1,,0,,low,5
Machine Learning Engineer,Large,IT,United Kingdom,Hybrid,Senior,3.0,Master's,0,0,1,FALSE,No,155028,6,2026,Low,3
AI Engineer,Large,Finance,United Kingdom,Remote,Mid-level,4.0,Bachelor's,1,2,0,1,1,155388,0,2025,high,9
Data Scientist,Start-up,E-commerce,United Kingdom,Onsite,Unknown,7.0,Master's,0,-1,1,1,1,"$141,339",1,2024,High,3
Data Scientist,Large,Unknown,United Kingdom,Hybrid,Senior,1.0,Unknown,0,0,0,1,,133485,5,2022,not urgent,6
Business Analyst,Large,E-commerce,United Kingdom,Remote,Junior,1.0,Bachelor's,1,,0,,0,"$70,497",10,2026,not urgent,2
Machine Learning Engineer,Large,Finance,United Kingdom,Onsite,Mid-level,7.0,Unknown,1,0,0,0,0,133398,8,2025,Low,2
Data Scientist,Large,E-commerce,United Kingdom,Onsite,Mid-level,10.0,Bachelor's,2,0,1,1,1,115510,12,2020,High,4
Business Analyst,Medium,E-commerce,Australia,Onsite,Senior,10.0,Ph.D,1,1,,1,0,118149,5,,Moderate,6
AI Engineer,Large,Finance,Australia,Onsite,Senior,12.0,Ph.D,1,0,1,0,0,176308,UNKNOWN,2021,URGENT,0
Data Scientist,Large,Healthcare,India,Hybrid,Senior,12.0,Bachelor's,0,1,0,0,1,105724,8,2026,Medium,3
Machine Learning Engineer,Medium,Unknown,Singapore,Hybrid,Junior,6.0,Master's,1,1,1,0,0,100109,UNKNOWN,,Low Priority,6
Data Scientist,Start-up,Education,Canada,Onsite,Mid-level,13.0,Ph.D,2,0,,FALSE,1,88142,,2022,High,7
Data Engineer,Unknown,Finance,Canada,Hybrid,Senior,5.0,Unknown,No,1,1,0,0,133756,4,2025,Low,1
Data Engineer,Start-up,Retail,Australia,Onsite,Senior,10.0,Master's,1,1,1,1,0,127164,0,2023,High,-8
Data Analyst,Medium,Healthcare,United Kingdom,Onsite,Junior,0.0,Bachelor's,,1,1,0,1,71268,3,,not urgent,3
Machine Learning Engineer,Large,E-commerce,India,Hybrid,Unknown,6.0,Master's,0,1,0,Yes,0,121856,4,2022,Low,3
AI Engineer,Large,IT,India,Remote,Senior,3.0,Bachelor's,1,0,,1,0,174695,10,2023,HIGH,7
Machine Learning Engineer,Start-up,Healthcare,Canada,Remote,Junior,5.0,Master's,1,0,0,1,1,"$110,642",6,2025,High,-9
Data Analyst,Medium,Education,Canada,Remote,Senior,14.0,Master's,1,1,1,1,0,131891,,2026,High,6
Data Engineer,Large,Retail,United Kingdom,Onsite,Junior,10.0,Bachelor's,0,0,No,0,0,,8,2020,Medium,
Data Analyst,Medium,Education,United Kingdom,Hybrid,Junior,0.0,Bachelor's,,0,1,0,1,74078,0,2026,Low,3
Business Analyst,Large,IT,Singapore,Onsite,Junior,10.0,Ph.D,,1,1,0,-1,75336,11,2020,Medium,6
AI Engineer,Medium,Healthcare,United Kingdom,Hybrid,Mid-level,11.0,Master's,1,0,,1,0,128643,3,2023,Moderate,6
Data Analyst,Large,Finance,Germany,Onsite,Junior,1.7,Ph.D,-1,0,1,0,1,75011,7,2022,Low,6
Business Analyst,Medium,Healthcare,United State America,Onsite,Junior,7.0,Bachelor's,0,1,na,1,1,89491,4,2023,High,3
Data Engineer,Unknown,Finance,United Kingdom,Remote,Mid-level,6.0,Bachelor's,0,1,1,1,1,"$116,392",1,2023,High,9
Business Analyst,Large,Healthcare,Singapore,Onsite,Mid-level,0.0,Ph.D,0,0,1,1,0,106.4k,6,2021,High,4
Business Analyst,Medium,Education,United Kingdom,Onsite,Mid-level,3.0,Unknown,2,0,0,1,0,92241,11,2020,Low,4
Machine Learning Engineer,Medium,Retail,Unknown,Hybrid,Unknown,5.0,Ph.D,1,1,1,,1,117317,2,2021,not urgent,1
Data Scientist,Medium,E-commerce,India,Onsite,Mid-level,1.0,Master's,0,1,1,0,1,102636,2,2020,High,9
Data Engineer,Large,IT,Germany,Remote,Mid-level,11.7,Bachelor's,0,2,0,,,98601,8,2024,Medium,
Machine Learning Engineer,Large,IT,Canada,Hybrid,Senior,0.0,Ph.D,1,1,0,0,1,148770,5,,High,7
Data Analyst,Start-up,Healthcare,Germany,Hybrid,Senior,2.0,Ph.D,0,1,1,,2,131602,13,2025,urgent,6
AI Engineer,Medium,Education,Canada,Remote,Junior,8.0,Master's,1,0,,1,0,116762,9,2022,High,5
Data Engineer,Large,Healthcare,Singapore,Onsite,Senior,1.0,Master's,1,1,FALSE,0,Yes,"$114,004",3,2024,LOW,2
Data Scientist,Unknown,E-commerce,Germany,Onsite,Mid-level,1.0,Master's,1,0,1,1,1,132824,7,2025,High,3
Business Analyst,Large,Healthcare,United Kingdom,Hybrid,Junior,0.0,Ph.D,1,-1,0,0,1,79944,4,2021,High,7
Data Scientist,Medium,Healthcare,Canada,Remote,Junior,7.0,Ph.D,1,1,0,0,0,54046,5,2024,High,8
Data Analyst,Large,Healthcare,United State America,Onsite,Mid-level,0.8,Ph.D,1,0,1,0,0,107886,6,2024,low priority,4
Data Analyst,Large,IT,Australia,Onsite,Mid-level,8.0,Unknown,1,0,FALSE,0,Yes,89.9k,1,2023,Medium,3
Data Scientist,Unknown,E-commerce,Australia,Onsite,Mid-level,7.0,Ph.D,1,0,0,TRUE,1,104394,6,2022,High Priority,7
Machine Learning Engineer,Large,Education,United State America,Onsite,Junior,10.0,Master's,0,1,0,0,1,104648,7,2022,Medium,4
Data Analyst,Large,Finance,United Kingdom,Remote,Mid-level,6.0,Unknown,1,-1,1,0,1,99598,,2020,Low,4
Machine Learning Engineer,Large,IT,United State America,Onsite,Mid-level,4.0,Ph.D,1,0,0,2,-1,123878,6,,low,2
Machine Learning Engineer,Large,Healthcare,Canada,Unknown,Senior,2.0,Bachelor's,-1,Yes,1,1,1,200825,5,2021,High,
Business Analyst,Start-up,Unknown,Australia,Unknown,Unknown,4.0,Master's,0,0,1,1,1,138658,2,2021,High,8
Data Engineer,Unknown,E-commerce,Singapore,Hybrid,Mid-level,7.0,Master's,0,1,0,0,1,80809,0,2025,low,1
Data Analyst,Large,Healthcare,Germany,Hybrid,Senior,13.0,Bachelor's,0,0,0,0,1,107472,0,2024,Medium,0
Data Scientist,Large,Retail,Australia,Unknown,Senior,14.0,Bachelor's,2,0,1,1,0,154917,7,2021,High,7
Machine Learning Engineer,Unknown,IT,Singapore,Remote,Mid-level,1.0,Master's,TRUE,0,,0,0,132335,9,2025,Low,4
Business Analyst,Large,Retail,India,Onsite,Mid-level,13.6,Unknown,0,0,TRUE,0,1,"$122,784",2,2022,Medium,2
Machine Learning Engineer,Medium,Education,Singapore,Hybrid,Mid-level,9.0,Bachelor's,0,1,0,,0,134918,9,2023,urgent,9
Data Analyst,Large,IT,Australia,Remote,Mid-level,1.0,Ph.D,0,1,1,0,,0,3,2020,urgent,9
Data Scientist,Start-up,Finance,Germany,Onsite,Unknown,14.0,Unknown,1,0,1,0,,77549,,2026,,8
Business Analyst,Large,Finance,United State America,Remote,Senior,5.0,Ph.D,1,,-1,0,0,134944,4,2020,High,
Data Scientist,Start-up,Education,United State America,Hybrid,Junior,12.0,Ph.D,-1,1,1,0,0,63419,8,2026,High,8
Machine Learning Engineer,Large,Healthcare,India,Hybrid,Mid-level,9.0,Ph.D,1,1,Yes,1,0,161620,4,2026,high,3
Business Analyst,Medium,Education,United Kingdom,Hybrid,Mid-level,13.0,Ph.D,,0,1,0,0,86062,4,2023,Urgent,9
AI Engineer,Unknown,Unknown,Unknown,Onsite,Junior,7.0,Bachelor's,1,0,TRUE,2,1,116824,1,2024,High,-8
Data Analyst,Large,E-commerce,Germany,Hybrid,Junior,9.0,Master's,0,1,0,0,1,78124,12,2025,Medium,1
Data Engineer,Medium,Healthcare,India,Onsite,Senior,0.0,Unknown,1,1,0,na,1,122.4k,3,2022,Low,4
Business Analyst,Large,Unknown,Germany,Hybrid,Mid-level,12.0,Bachelor's,0,1,0,1,1,,4,2025,URGENT,9
Machine Learning Engineer,Large,Finance,Australia,Remote,Mid-level,12.0,Ph.D,0,1,1,,0,150432,4,2022,Med,2
Data Engineer,Unknown,Healthcare,United Kingdom,Onsite,Senior,4.0,Ph.D,1,No,0,0,1,133098,2,,Low,2
Machine Learning Engineer,Large,Retail,Australia,Remote,Junior,8.0,Master's,-1,1,,1,0,0,9,2022,Urgent,2
Data Analyst,Start-up,E-commerce,Canada,Onsite,Unknown,14.0,Unknown,1,0,0,FALSE,0,"$49,821",11,2021,moderate,6
Machine Learning Engineer,Start-up,E-commerce,India,Onsite,Senior,0.0,Master's,0,1,1,1,0,,6,2021,High,2
Machine Learning Engineer,Large,Healthcare,Australia,Onsite,Senior,9.0,Master's,0,0,1,0,1,168.8k,6,2026,MEDIUM,5
Data Scientist,Large,Retail,Australia,Onsite,Mid-level,14.0,Ph.D,1,1,1,0,0,112774,2,2020,Medium,1
Machine Learning Engineer,Large,Retail,Canada,Onsite,Mid-level,7.0,Ph.D,1,,0,1,0,133408,10,,Med,1
Data Engineer,Start-up,Finance,United State America,Remote,Senior,7.0,Ph.D,0,1,1,1,0,131.1k,3,2022,URGENT,8
Data Scientist,Start-up,E-commerce,Australia,Hybrid,Junior,13.0,Ph.D,No,0,1,1,1,90956,10,2021,High,6
Data Analyst,Start-up,Healthcare,Canada,Onsite,Junior,11.0,Ph.D,0,0,1,1,1,88229,12,2026,high,0
Data Analyst,Large,E-commerce,Germany,Onsite,Unknown,9.0,Ph.D,1,,No,1,,148453,2,2023,Medium,0
Business Analyst,Large,Healthcare,United Kingdom,Hybrid,Mid-level,4.0,Unknown,0,1,0,0,0,78680,7,2025,Low,2
Data Scientist,Unknown,Healthcare,Singapore,Hybrid,Senior,6.0,Master's,1,0,0,0,1,113831000,2,,Low,1
Machine Learning Engineer,Medium,Healthcare,United Kingdom,Hybrid,Junior,7.0,Master's,1,1,0,0,0,94047,4,2025,Low,6
Data Engineer,Medium,Healthcare,Singapore,Onsite,Junior,2.0,Master's,1,1,1,0,1,73420,1,2021,low priority,3
Data Engineer,Large,Finance,United Kingdom,Remote,Unknown,1.0,Master's,1,0,2,-1,0,50284,,2024,High,7
Business Analyst,Start-up,Education,United Kingdom,Onsite,Mid-level,7.0,Ph.D,FALSE,1,1,1,0,-100360,7,2024,High,UNKNOWN
Machine Learning Engineer,Start-up,IT,United State America,Hybrid,Senior,7.0,Unknown,,0,0,1,,153752,0,2021,Low,4
