Job ID,JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Salary (USD),Posting Month,posting_Year,Hiring Urgency,Job Openings,data_source,notes,_temp
7916,Data Scientist,MNC,?,DE,Onsite,Entry,5,PhD,1,0,0,0,-1,68303,3,2024,high,8,,DUPLICATE,0.236992
1807,Data Scientist.,Medium,Retl,Australia,Onsite,Entry,11,Masters,1,0,0,0,0,52637,0,2024,High,9,duplicate?,???,0.331852
9075,Data Analyst,Medium,E-commerce,India,Remote,MID,14.0 years,PhD,1,1,0,0,0,77409,12,,?,6,manual_entry,,0.660159
JOB-4382,Machine Lerning Engineer,Startup,TECHNOLOGY,?,Onsite,Mid-Level,6,PhD,TRUE,0,Yes,1,1,NA,12,unknown,NONE,9,,DUPLICATE,0.20931
,data_scientist,Medium,Education,nan,Hybrid,Mid,14,Bachelor,,1,FALSE,0,1,86688000,12,2020,Medium,5,manual_entry,DUPLICATE,0.426807
2558,Data Engineer,MNC,E-commerce,SGP,Onsite,Senior,8,PhD,0,0,1,1,0,150570,0,2024,High,3,duplicate?,,0.010398
7814,DATA ANALYST,startup,Retial,Deutschland,Onsite,Junior,9,master,1,1,1,1,1,93162,NA,2020,High,n/a,duplicate?,needs review,0.407612
8696,Data Engineer,Multinational,technology,CANADA,Fully Remote,Mid Level,1,Bachelor,1,1,0,?,1,9999999,13,2025,Low,4,UNKNOWN,needs review,0.144625
4752,AI Engineer,Startup,Healthcare,Inda,Remote,na,NaN,Master,0,1,No,1,No,157992,5,2024,Medium,3,,needs review,0.695379
1307,Machine Lerning Engineer,Startup,Education,Canada,Remote,Mid,14,ph.d.,0,1,0,1,1,139815,2,N/A,High,9,web_scrape,needs review,0.007222
6093,Data  Scientist,Startup,Retail,Australi,Remote,Mid,7,Master,na,0,0,0,1,88370,N/A,2025,High,9,,???,0.761965
3327,Machine Learning Engineer,M.N.C.,edu,INDIA,in-office,mid-level,12,master's,Yes,0,NA,0,0,154352000,5,2025,moderate,3,duplicate?,,0.891644
1610,Data Scientist,multinational,Retl,Germany,ONSITE,mid,UNKNOWN,Bachelor,0,0,0,0,1,107663,12,2021,Medium,1,web_scrape,needs review,0.022878
7556,Data Scientist,StartUp,Finance,Inda,Remote,Entry,6,Master,0,No,0,-1,NONE,77803,9,2024,High,7,web_scrape,needs review,0.356732
3403,Business Analyst,Enteprise,Education,Canada,hybrid,Senior,9.0 years,PhD,0,NA,1,na,1,141537,unknown,2025,URGENT,5,manual_entry,#REF!,0.703939
4037,Data Analyst,MNC,n/a,Canada,Hybrid,Senior,7,phd,1,0,0,0,0,124010,9,2023,Urgent,8,web_scrape,DUPLICATE,0.423339
10266,Data Scientist,Med,E-commerce,USA,UNKNOWN,Entry,0.8,null,0,1,Yes,2,1,0,4,2022,Low,2,duplicate?,DUPLICATE,0.463016
4963,Data Engineer,Startup,Education,CAN,ONSITE,Mid,4,NULL,1,No,0,0,0,74393,Aug,2025,LOW,2,web_scrape,needs review,0.818511
5823,A.I Engineer,Enterprize,E-commerce,INDIÃ¢â¬â¢A,Remote,mid,0,PHD,0,0,0,1,1,0,6,2023,URGENT,7,web_scrape,TODO,0.018091
11,AI Engineer,Medium,E-commerce,SG,Onsite,Entry,10,PhD,0,1,0,Yes,No,9999999,13,2021,Medium,3,api_pull,#REF!,0.734196
18,Machine Learning Engineer,MNC.,Fin,UK,REMOTE,Entry,6,MASTER,nan,1,1,0,0,122049,1,2025,High,9,web_scrape,,0.823751
5841,AI-Engineer,Medium,Edu,US,HYBRID,senior,3,Bachelor,0,0,1,0,0,158335,5,2023,High,9,duplicate?,needs review,0.40659
2466,AI Engineer,Startup,Retail,Câanada,Remote,Entry,12,PhD,0,0,1,0,1,112195,6,2023,High Priority,7,manual_entry,DUPLICATE,0.218722
3852,Bussiness Analyst,Enterprise,-,GERMANY,Onsite,Entry,8,PHD,0,0,0,Yes,1,#N/A,7,2024,moderate,0,UNKNOWN,TODO,0.243485
5349,Data Anaylst,STARTUP,Finance,USA,onsite,null,None,Doctor,1,1,TRUE,2,1,118193,7,2022,URGENT,1,UNKNOWN,TODO,0.969351
4538,Data Scientist,Enterprise,Retail,Australi,Hybrid,Mid Level,8,P.H.D,TRUE,1,0,2,0,93985,2,2023,N/A,3,web_scrape,DUPLICATE,0.233236
9337,Data Analyst,ENTERPRISE,Education,UK,Onsite,Mid,11,Bachelor,1,1,0,nan,0,88776,1,2021,Not Available,-2,,DUPLICATE,0.754235
4152,Data Engineer,MNC,-,Singapore,In-Office,snr,?,PhD,Yes,1,0,-1,1,126.5k,12,2021,Low,3,,needs review,0.028923
905,Data Scientist,ENTERPRISE,Healthcare,singapore,Onsite,Senior Level,9,BACHELOR,1,0,No,0,1,114814,9,2022,Medium,5,duplicate?,???,0.68508
3870,Data Engineer,MNC,unknown,Singapore,Onsite,mid,4,Master,0,TRUE,0,1,2,117965,7,2025,Low,5,web_scrape,#REF!,0.689359
2201,data_engineer,Startup,tech,Germany,Onsite,Mid,9,Bachelor,0,0,N/A,0,1,87649,NULL,2022,HIGH,0,duplicate?,,0.320875
9133,Data Engineer,Enterprize,edu,UK,NULL,Mid,13,Bachelor,0,1,0,1,0,"$92,800",7,UNKNOWN,Medium,1,duplicate?,needs review,0.734932
,Machine learning engineer,Start-up,Finance,Britain,Onsite,Sr.,Not Available,Master,0,0,1,0,0,,7,2023,NONE,4,manual_entry,needs review,0.79451
6739,Data Engineeer,Enterprise,Technology,australia,Onsite,Entry,14.9,Ph.D,0,0,TRUE,0,1,NONE,4,2021,Moderate,2,manual_entry,,0.920755
3347,ML Eng.,Enterprise,Technology,India,Remote,Mid,4,PhD,0,?,0,0,,117817,10,2023,Low Priority,1,web_scrape,,0.370415
1687,Data Scientist,Medium,Retail,United Kingdom,Hybrid,Jr,1,Bachelor,1,1,1,-1,0,76446,n/a,2026,High,7,duplicate?,,0.37993
JOB-9833,#N/A,NaN,Finance,USA,Hybird,Sr,5,Master,0,1,,1,0,"$132,167",2,2022,High,0,,#REF!,0.180825
3880,Data Scientist,M.N.C.,Education,Singapore,Hybrid,Mid Level,6,PhD,1,1,null,1,TRUE,na,12,2022,High Priority,4,,???,0.111834
1128,Machine Lerning Engineer,Medium Sized,Education,Singpore,office,Entry,1,doctorate,Yes,0,0,1,1,118724,0,2020,High,9,api_pull,needs review,0.743297
1342,MaÃ¢â¬â¢chine Learning Engineer,MNC,Finance,UK,Onsite,Senior,1,MS,0,0,1,No,0,177876000,8,2024,Low,2,UNKNOWN,,0.337413
592,Data Anaylst,MNC,Retail,Canada,Remote,Senior,1.0 years,BS,0,1,1,1,1,163405,2,2025,Urgent,4,UNKNOWN,TODO,0.92647
2774,Machine Lerning Engineer,Startup,Health Care,Singapore,Hybrid,SENIOR,?,unknown,0,0,1,1,1,0,1,2020,HIGH,--,api_pull,???,0.749793
3172,Machine Learning Engineer,Medium,Technology,nuÃ¢â¬â¢ll,Onsite,Entry,0,PHD,1,0,No,1,1,116346,8,2020,URGENT,9,api_pull,#REF!,0.245542
6860,NONE,UNKNOWN,Technology,UK,Hybird,Senior,NONE,Master,1,0,0,0,1,111074,2,2023,Low,2,duplicate?,,0.699584
unknown,A.I. E&#39;ng.,Enteprise,E-commerce,Singapore,wfh,mid level,999,Master,unknown,1,0,1,0,126406,Jul,2024,Low,2,api_pull,#REF!,0.741868
209,machine learning Engineer,MEDIUM,Education,Canada,office,fresher,-8,Bachelors,1,1,None,1,0,120569,12,2023,High,9,manual_entry,TODO,0.889586
6846,Data Scientist,MEDIUM,-,UNKNOWN,Work From Home,Entry,0,Bachelor,1,0,0,0,1,59702,8,2026,low,-,UNKNOWN,needs review,0.503468
6315,Bizz Analyst,startup,Healthcare,Canada,Hybrid.,Entry,10,Master,1,1,1,0,0,65267,6,2024,Medium,5,api_pull,needs review,0.675332
JOB-5718,Data Analst,STARTUP,tech,Canâada,Onsite,Entry,2,Bachelor,0,1,0,No,0,46843,5,2024,Low,6,,???,0.352451
1063,?,Enterprize,Technology,India,Remote,mid level,8,master's,0,UNKNOWN,1,0,0,93732,10,2024,MEDIUM,4,web_scrape,needs review,0.153093
5864,Bussiness Analyst,MNC.,E-commerce,Australia,Hybird,Sr.,2,BACHELOR,0,0,0,0,0,123038,9,2025,Low,3,,DUPLICATE,0.145341
9664,Bussiness Analyst,MNC,NA,Canada,In-Office,Senior,6,Batchelor,1,1,1,0,0,134847,9,unknown,null,8,web_scrape,DUPLICATE,0.299641
8695,Data Engineer,Enterprise,Healthcare,Aus,Onsite,Senior,-2,MS,0,1,1,1,,136617,13,2020,High,1,UNKNOWN,needs review,0.938204
null,Data Analyst,MEDIUM,technology,NULL,Remote,Sr.,8,PhD,0,1,1,0,1,nan,7,2024,urgent,0,manual_entry,needs review,0.595279
,Machine Learning Engineer,Startup,Retail,India,On-site,Not Available,,Master,FALSE,1,0,1,1,116519,11,2023,URGENT,7,UNKNOWN,DUPLICATE,0.920673
3496,Ai Engineer,MNC,TechnoÃÂ©logy,Canada,Fully Remote,Sr.,None,MS,1,0,1,1,0,192865,12,2021,High,5,manual_entry,,0.43276
4630,DATA ENGINEER,Multinational,TECHNOLOGY,singapore,Remote,Mid Level,10.0 years,Bachelor,NULL,0,TRUE,0,0,107056,9,2020,Urgent,8,manual_entry,DUPLICATE,0.286682
8560,Data  Scientist,Med,Retial,Germany,Work From Home,Senior,3,phd,1,Not Available,0,0,1,112029,2,2025,Low,5,duplicate?,DUPLICATE,0.896057
3886,Data Engineer,Enterprise,EDUCATION,UK,In-Office,Mid,10,Not Available,No,0,2,1,1,115678,?,2021,High,1,,needs review,0.560574
ID_6667,Data  Engineer,Enteprise,Education,UK,Onsite,Entry,1,Master,1,0,0,1,na,71736,3,2026,High,0,api_pull,,0.651615
5954,Data Analst,Enteprise,Health Care,USA,Hybrid,Mid,4,Bachelor,1,1,1,Yes,1,113041,12,2021,High,None,,,0.33921
4889,Data Engineer,Enterprise,Retail,UK,Remote,Entry,11,MS,0,1,1,0,0,9999999,3,2023,High,9,api_pull,needs review,0.455037
8140,Machine Learning Engineer,enterprise,HeÃ¢â¬â¢althcare,India,Onsite,Mid,8,Phd.,0,1,0,1,0,not available,3,2021,URGENT,NaN,web_scrape,,0.855625
1363,Data  Analyst,MNC,Educaiton,Singapore,Remote,mid-level,,P.H.D,0,No,null,0,1,118491,8,2025,MEDIUM,#N/A,UNKNOWN,DUPLICATE,0.516293
8609,Biz Analyst,med,Finance,-,Work From Home,Entry,0,null,FALSE,0,FALSE,1,0,60974,1,2022,High Priority,7,api_pull,TODO,0.160096
2113,Data Engineer,mnc,null,USA,Remote,Senior,0,Master,1,1,1,1,0,"$151,485",10,2025,High,Not Available,UNKNOWN,TODO,0.664385
6488,Data Engineer,Startup,Finance,Can,office,Mid-Level,12,Masterss,NULL,1,0,0,1,86.5k,11,NULL,moderate,4,,,0.856202
986,Bizz Analyst,Startup,Technology,SGP,remote,,7.1,PHD,0,1,1,0,Yes,96180,6,not available,High,7,manual_entry,???,0.00503
9329,Data Anaylst,Enterprise,Finance,Australia,Remote,--,UNKNOWN,Master,0,2,0,1,0,116316,0,2025,Medium,2,,needs review,0.520025
812,Data Engineer,Medium,NA,Canada,Hybrd,Mid,12,Ph.D,1,1,0,No,0,76635,6,2022,na,2,web_scrape,needs review,0.356643
258,DATA SCIENTIST,Enterprise,Healthcare,Australia,in-office,Entry,8.7,PhD,No,1,0,0,1,59424,6,2022,Medium,N/A,api_pull,#REF!,0.042837
1797,Data  Scientist,Enterprise,Education,CANADA,Work From Home,Senior,2,Batchelor,0,NA,1,0,1,-125260,0,2026,Low,UNKNOWN,duplicate?,DUPLICATE,0.71884
836,AI Engineer,Startup,RETAIL,Deutschland,On-site,Mid,1,Maters,2,0,0,1,1,140775,10,2024,Low,UNKNOWN,web_scrape,needs review,0.398666
3199,Business Analyst,MNC,Finance,SGP,On Site,Mid,12,Bachelor,0,1,1,1,1,0,11,2022,High,9,duplicate?,TODO,0.905413
8481,A.I. Eng.,StartUp,E-commerce,India,On Site,Entry,7,ph.d.,1,n/a,1,1,1,126221,10,2020,high,8,manual_entry,???,0.773871
10189,Data Analyst,Startup,Healthcare,Singpore,nan,Senior,1,NONE,1,0,1,Yes,#N/A,128935,0,2024,nan,4,,#REF!,0.983999
JOB-4367,ML Engineer,multinational,NA,USA,hybrid work,Mid,11,Masterss,1,No,0,1,1,156892,10,2020,Medium,3,duplicate?,TODO,0.11109
2411,Data Engineer,MNC,Technology,DE,Hybrid,Junior,8,PhD,NaN,No,0,1,0,83047,7,2026,Medium,3,,needs review,0.837334
6589,Business Analyst,Startup,Finance,Canada,remote,sr,7,MS,0,0,1,1,1,"$143,188",2,2022,High,6,api_pull,needs review,0.968142
,Data Scientist,Medium,Retail,United Kingdom,Hybrid,Jr,6,P.H.D,0,No,0,2,0,66285,2,2024,None,3,duplicate?,,0.274725
7219,Bizz Analyst,Startup,Finance,Canada,On-site,fresher,12,Master,-1,0,0,0,1,63714,n/a,2021,Urgent,7,api_pull,,0.150268
713,Data Analyst,Enterprize,Fin,Australia,office,Entry,6,master,,0,0,TRUE,1,72666,3,2020,low priority,5,duplicate?,TODO,0.260632
UNKNOWN,Data Scientist,Med,E Commerce,aussie,REMOTE,Mid,1,master's,0,0,Not Available,1,1,0,3,2021,High,7,duplicate?,TODO,0.175184
7004,Data Analyst,Multinational,E-commerce,India,Onsite,entry,Not Available,master,0,0,0,NA,1,97953,1,2025,Moderate,2,web_scrape,#REF!,0.171437
8794,Machine Learning Engineer,Enterprise,healthcare,SG,null,Entry,4,bachelor's,1,0,1,1,1,133116,4,2021,High,7,UNKNOWN,,0.907297
2151,Data Scientist,startup,Healthcare,Singapore,Remote,ENTRY,0,bachelor's,Yes,TRUE,0,1,1,76834,2,2025,Low,2,web_scrape,#REF!,0.681289
JOB-7528,Data Analyst,STARTUP,E-commerce,U.S.,Hybrid,Senior,999,Bachelor,1,1,0,1,1,123833,3,2021,Low,-,duplicate?,TODO,0.488303
5037,Dat Scientist,Startup,Technology,GeÂ rmany,Remote.,Mid,11,MASTER,0,1,not available,0,0,87.5k,9,2024,High,9,manual_entry,TODO,0.149217
9556,Data Analyst,Medium,unknown,UK,Hybrid,Senior,7,M.S.,1,0,None,null,1,129773,3,2026,not available,3,web_scrape,#REF!,0.791098
2176,Data Analst,Medium,Healthcare,AUS,remote,Senior,11.0 years,Bachelor,No,#N/A,NULL,No,1,128302,12,NA,High,8,manual_entry,,0.669695
3873,machine learning Engineer,NONE,Education,Singapore,Hybrid.,entry-level,5,Batchelor,TRUE,0,No,0,0,93505,0,2022,High,8,UNKNOWN,TODO,0.391183
1629,AI Engineer,Enterprise,Retail,india,Onsite,Senior,9,Bachelor,0,1,0,0,0,142398,11,2023,High,7,web_scrape,DUPLICATE,0.234105
,Bizz Analyst,Enterprise,Retial,null,Hybrid,sr,13,Masters,1,0,1,0,-1,127233,0,2026,Moderate,6,web_scrape,,0.416859
JOB-9213,Data Analyst,Medium,null,Singapor,hybrid work,snr,13,Ph.D,None,NaN,0,0,0,101374,5,2020,Medium,2,,needs review,0.451706
2799,DATA ANALYST,Startup,eÃ¢â¬â¢du,US,Onsite,Entry,14,MASTER,1,1,1,0,--,nan,4,2021,Medium,2,api_pull,,0.554437
5902,Data Analyst,Startup,health care,UK,Onsite,Senior,11,Ph.D,0,1,1,0,0,"$119,148",6,2024,Medium,1,api_pull,#REF!,0.307282
8556,Data Scientist,Medium Sized,Finance,india,Remote,UNKNOWN,2,Doctor,No,1,Yes,1,1,86753,3,2026,high,5,UNKNOWN,TODO,0.67483
814,Data Analyst,mnc,E-commerce,Germany,Hybrid,Mid Level,-5,PhD,?,1,1,1,0,120588,n/a,2024,High,5,web_scrape,???,0.39404
9536,Data Engineer,Medium,TECHNOLOGY,uk,Remote,Entry,11,MS,0,1,-1,0,1,76295,4,2021,Medium,6,UNKNOWN,needs review,0.706313
3255,Dat Scientist,enterprise,E-commerce,Singapore,nan,Senior,10,Master,1,1,0,0,unknown,106189,13,2021,nan,-6,duplicate?,#REF!,0.059088
4314,Business Analyst,ENTERPRISE,Ecommerce,Germany,Remote,Entry,10,NA,UNKNOWN,0,2,0,1,75242,3,2020,Medium,5,,DUPLICATE,0.659141
2278,Data Scientist,,Fin,Canada,nan,Entry,0,ph.d.,0,FALSE,,1,0,86187,11,2026,urgent,9,duplicate?,TODO,0.107426
2066,Data Scientist,startup,Education,Australia,On-site,MID,-1,Bachelor,0,1,0,1,No,92282,8,2022,?,2,web_scrape,TODO,0.121714
1999,Data Analyst,Startup,Education,SGP,WFH,Sr,12,master,0,1,0,0,0,95434,9,2020,Medium,1,manual_entry,???,0.363286
7660,Data  Engineer,Enterprise,E-commerce,Singapore,Remote,Senior,10,master's,0,0,0,1,1,124415,2,2024,Med,3,api_pull,,0.90132
2098,DataAnalyst,Medium,education,Singapore,Hybrid,Entry,3,PhD,0,1,0,1,0,62260,6,2021,Low,4,duplicate?,#REF!,0.612499
7080,Dat Scientist,NA,NA,Australia,Remote,sr,2,BS,1,0,1,0,0,112135,6,2025,Low,3,manual_entry,DUPLICATE,0.161667
3408,Data Scientist,Startup,Healthcare,Australia,On Site,Mid,4,Bachelor,0,1,--,0,1,97420,3,--,Low,2,duplicate?,#REF!,0.866638
7791,Dat Scientist,Medium Sized,IT,UK,Remote,Entry Level,4,PhD,1,-1,Yes,1,Yes,87536,not available,?,High,8,,DUPLICATE,0.292877
5394,Data  Scientist,Enteprise,Retl,Singapor,Remote,Entry,999,PhD,0,n/a,1,1,1,90370,6,2023,High,2,,DUPLICATE,0.821668
1536,Machine learning engineer,MNC,Technology,CANADA,Remote.,Senior,11,Master,0,#N/A,0,No,0,160180,4,2020,High,8,api_pull,DUPLICATE,0.028954
8290,AI Engineer,Medium,Healthcare,australia,Onsite,Senior,8,doctorate,0,0,1,2,1,180263,8,2020,High,2,duplicate?,needs review,0.609117
3355,NA,Medium,Healthcare,UK,Hybrid,#N/A,2,BACHELOR,1,1,Yes,1,0,143.7k,3,2024,NaN,5,UNKNOWN,TODO,0.852474
?,M.L. Engineer,Startup,E-commerce,Germany,onsite,Senior,1,bachelor's,0,1,1,FALSE,0,156.2k,12,2024,low priority,1,,,0.598753
4543,Business Analyst,enterprise,,AUS,Fully Remote,Senior,5,Master,1,null,0,0,1,113148,6,2024,Low,1,,,0.178134
,DataAnalyst,enterprise,Education,United States,in-office,Mid-Level,12.3,Masters,0,1,0,0,0,72094,10,2026,?,2,,???,0.492889
9685,Business Analyst,Enteprise,finance,Australia,Onsite,N/A,8,BS,1,1,0,1,1,122892,2,2026,N/A,1,duplicate?,,0.194584
473,Data Engineer,Enterprise,Technology,USA,Hybrid,Senior,-9,MS,Yes,0,n/a,1,0,132382,12,2025,High,9,web_scrape,,0.674553
5775,Data  Engineer,medium,NA,Deutschland,Onsite,mid,12,Bachelor,1,1,0,0,1,?,6,2022,High,-7,api_pull,DUPLICATE,0.989592
6432,Data Analst,MEDIUM,Retail,U.S.,Remote,Mid,13,P.H.D,-,0,Yes,No,1,103382,5,2023,HIGH,9,web_scrape,TODO,0.148339
10066,Data Engineer,StartUp,Healthcare,USA,Hybrid,mid level,14,-,1,0,0,0,1,84695,8,2023,Medium,1,UNKNOWN,TODO,0.183848
10286,Data Scientist,Startup,education,UK,remote,entry level,10,Bachelor,0,N/A,0,-1,1,74700,1,2023,URGENT,7,UNKNOWN,needs review,0.242706
5395,NaN,Startup,Educaiton,Germany,Remote,Senior,1,Masters,0,1,0,1,1,120702,9,2023,na,4,,,0.285123
51,Data Scientist,Medium,Finance,UK,remote,Mid,8,PhD,1,0,0,0,0,71.6k,Jun,2022,Medium,1,UNKNOWN,DUPLICATE,0.4153
4018,business analyst,MNC,HEALTHCARE,GERMANY,Hybrid,not available,0,Bachelor,1,0,NONE,1,1,158187,4,2026,High,-9,manual_entry,,0.273823
not available,data_engineer,MNC.,Education,Canada,hybrid,snr,5,phd,2,0,0,1,na,130227,9,2025,High,9,,TODO,0.653382
6180,Data Scientist,Enterprise,Finance,Germany,Hybrid.,Mid,14,BACHELOR,1,1,0,1,0,90506,1,2025,Medium,4,UNKNOWN,needs review,0.440819
5615,Business Analyst,Enterprise,Retail,Singapore,Hybrid,Senior,5,Doctor,1,0,1,1,0,133190,2,2023,High,8,UNKNOWN,needs review,0.233126
8494,Data Engineer,Multinational,Health,Australia,hybrid,Not Available,9.3,Bachelor,0,1,0,0,1,107063,2,2023,URGENT,8,,TODO,0.095219
8817,AI Engineer,STARTUP,Retail,SGP,HYBRID,Sr,0,phd,0,na,0,1,0,155920000,11,2021,Low,nan,api_pull,TODO,0.12736
3273,Bizz Analyst,Medium,E-commerce,UK,On-site,Senior,8,Bachelor,,2,0,NULL,0,102824,NA,2020,High,7,web_scrape,,0.95084
3447,Machine Learning Engineer,Startup,Healthcare,Deutschland,In-Office,Senior,13,master,0,0,0,0,-1,153756,0,2026,High,0,web_scrape,needs review,0.686241
4960,data engineer,Start Up,Education,UK,-,-,999,PhD,1,0,FALSE,0,1,64.4k,12,2025,Medium,4,manual_entry,,0.23754
1761,na,Enterprise,NA,N/A,Remote.,Senior,5,Bachelor,0,1,1,?,0,158520,3,2022,Low,3,duplicate?,???,0.419877
2196,AI Engineer,Medium,e-commerce,Canada,office,junior,0,Bachelor,0,0,No,?,0,-92925,9,2022,Urgent,,,TODO,0.888255
2719,A.I. Eng.,Medium,Technology,India,remote,Mid,5,PhD,No,1,0,0,1,126924,2,2020,high,9,manual_entry,#REF!,0.849182
#N/A,AI Engineer,Medium Sized,Education,Australia,Hybrid,Senior,11,unknown,0,1,0,1,0,155108,5,2025,High,7,manual_entry,TODO,0.563033
3377,Machine Learning Engineer,Med,E-commerce,Singapore,Hybrid,MID,3.4,Master,?,1,1,1,Yes,152254,na,2022,High,6,UNKNOWN,needs review,0.653522
6218,Data Engineer,Start Up,e-commerce,IN,Hybrid,Senior,999,Bachelor,1,1,2,0,1,123.7k,NONE,2023,Low,5,,DUPLICATE,0.488232
3854,None,Start Up,N/A,UK,Fully Remote,Senior Level,2,PhD,1,0,TRUE,0,0,113138,3,2023,Low,1,,,0.338592
None,data analyst,Med,Technology,Singapore,Hybrid,Entry,12.3,Master,0,1,1,0,0,61355,N/A,2022,Med,6,api_pull,needs review,0.216216
4534,DATA ANALYST,--,edu,Canada,Remote,Mid-Level,5,Bachelor,-,1,0,0,0,78387,1,2022,high,9,manual_entry,#REF!,0.791813
672,AI Engineer,MNC.,na,UK,remote,fresher,13,phd,0,0,0,1,0,125374,12,2025,moderate,2,duplicate?,DUPLICATE,0.349268
9385,Data Engineer,Enterprise,Edu,NaN,Remote,Mid,9,Bachelor,unknown,1,0,1,1,"$99,385",0,2020,Med,3,manual_entry,needs review,0.394604
6277,Business Analyst,StartUp,Healthcare,Germany,Onsite,MID,-2,Master,1,FALSE,1,0,No,88993,Dec,2024,Low,5,manual_entry,TODO,0.999177
UNKNOWN,Data Scientist,Multinational,Educaiton,#N/A,Onsite,senior,7,PhD,1,0,1,0,1,141.1k,1,2026,not urgent,6,duplicate?,DUPLICATE,0.205039
9557,Data  Analyst,MNC,RETAIL,India,Hybrid,Entry,0,Ph.D,1,1,1,0,0,85965,5,2021,na,6,api_pull,#REF!,0.051791
8006,Machine Learning Engineer,Start Up,TECHNOLOGY,uk,Onsite,Entry,2,Bachelor,Not Available,0,n/a,FALSE,1,"$100,103",3,2026,high,7,duplicate?,DUPLICATE,0.661793
3060,Data Scientist,mnc,ECOMMERCE,India,WFH,Mid,12,?,1,0,0,0,0,96422,0,2020,HIGH,9,,needs review,0.818576
6314,data_engineer,MNC.,Edu,Singapore,Remote,Entry,null,Masterss,0,0,1,unknown,0,84719,9,2026,n/a,7,manual_entry,TODO,0.39124
3140,AI Engineer,Start Up,Healthcare,UK,Hybrid,Entry,11,MS,1,0,1,1,TRUE,0,1,2026,High,8,,,0.259788
4690,Data Analyst,Medium Sized,e-commerce,UK,remote,mid level,6,Master,?,0,TRUE,0,1,100477,4,#N/A,High,8,,???,0.26499
9186,Machine Learning Engineer,mnc,Finance,Australia,#N/A,entry,14,PhD,0,0,1,0,1,133924,NA,2022,High,9,,needs review,0.139497
1740,DATA ENGINEER,MNC,Technology,germany,hybrid,sr,4,n/a,TRUE,1,-1,1,0,154854,4,2024,URGENT,8,manual_entry,???,0.634708
9797,Data AÃÂ©nalyst,Enterprise,Education,aussie,Hybrid.,Senior,11,Bachelor,0,N/A,0,0,1,111498,7,2022,NULL,7,api_pull,needs review,0.048815
700,null,STARTUP,Technology,Singapore,Hybrid,ENTRY,8,bachelor's,0,0,2,0,1,74.3k,6,2026,Medium,0,UNKNOWN,,0.8329
8408,Data Scientist,start-up,E-commerce,DE,Onsite,mid-level,10,Master,0,0,1,0,nan,96134000,8,2023,Medium,2,web_scrape,,0.712997
9115,Biz Analyst,MNC.,Edu,Bharat,Work From Home,snr,8,Bachelor,0,0,1,0,1,149236,11,2026,Medium,1,web_scrape,needs review,0.426282
1697,DATA ANALYST,startup,Finance,Canada,Hybrid,Mid,8,Master,1,0,0,0,0,75402,9,2022,Medium,3,manual_entry,,0.217087
4899,Data Analyst,enterprise,Fnance,Canada,Remote,Mid,2,Maters,0,1,?,1,1,113030,4,2020,HIGH,1,UNKNOWN,,0.410476
4171,Data Scientist,med,Finance,Germany,REMOTE,Entry,12,PhD,1,0,0,1,FALSE,"$67,198",null,2025,High,8,manual_entry,,0.979296
8942,Business  Analyst,Enterprise,E-commerce,Germany,Onsite,MID,1,BS,1,,1,0,1,97901,2,UNKNOWN,Urgent,9,api_pull,TODO,0.52217
1299,Business Analyst,MNC,TECHNOLOGY,Germany,On Site,Senior,14,B.S.,NA,0,1,0,0,134999,3,2022,High,8,api_pull,???,0.147315
7323,business analyst,nan,Finance,Singapore,onsite,senior,8,Maters,--,0,1,0,1,9999999,11,2020,MEDIUM,-6,web_scrape,,0.985125
3026,DATA ENGINEER,Enterprise,tech,-,None,Mid Level,9,Bachelor,Yes,0,0,0,1,81335,9,2022,null,6,manual_entry,DUPLICATE,0.166575
8604,Machine Learning Engineer,Start Up,Retail,INDIA,Onsite,Senior,2,BACHELOR,0,UNKNOWN,0,1,0,156136,4,2021,High,7,duplicate?,needs review,0.186503
8875,AI Engineer,Enteprise,Education,,Remote,intermediate,13,Bachelor,1,1,NA,2,?,143390,1,2024,medium,0,api_pull,???,0.756438
10258,AI Engineer,mnc,E-commerce,Canada,Remote,Senior Level,#N/A,MS,0,0,-1,0,1,165835,3,2021,low priority,1,,TODO,0.683512
733,data analyst,Startup,Finance,Germany,Hybrid,fresher,-4,PhD,0,1,1,0,1,--,8,2022,low,0,,???,0.317499
566,Data Scientist,Enterprise,Technology,USA,office,Entry Level,14,PhD,1,Yes,0,0,No,53159,10,2022,High,8,api_pull,#REF!,0.609585
2073,Biz Analyst,Enterprise,Financial,UK,Onsite,-,4,Bachelor,1,-1,-1,0,1,71233,11,2025,High,8,UNKNOWN,TODO,0.820422
116,Machine Learning Engineer,MNC,E-commerce,UK,hybrid,Senior,6,MASTER,1,0,1,1,0,190084,6,2023,High,5,UNKNOWN,,0.783166
ID_4263,None,Medium,Retail,singapore,Hybrid,junior,5,Bachelors,1,1,0,0,0,51865,7,?,unknown,9,manual_entry,needs review,0.47689
8671,Data Analyst,Medium,EDUCATION,Can,Hybrid,Entry,7.0 years,not available,FALSE,UNKNOWN,2,1,1,90896,1,2025,URGENT,5,api_pull,???,0.009189
8029,Data Scientist,Startup,Retail,Singapore,,mid-level,7,--,0,1,0,1,2,100035,6,2021,Low,NONE,api_pull,TODO,0.584063
