JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Posting Month,posting_Year,Hiring Urgency,Total_Skills,advanced_skill_score,ai_specialist,exp_per_skill,experience_intensity,ml_cloud_combination,job_title_popularity,industry_frequency,premium_candidate,Salary (USD)
AI Engineer,Unknown,Unknown,Unknown,Onsite,Junior,7.0,Bachelor's,1,0,1,0,1,1,2024,High,3,8,0,2.333333333333333,56.0,1,1679,676,0,116824.0
Data Analyst,Large,E-commerce,Germany,Hybrid,Junior,9.0,Master's,0,1,0,0,1,12,2025,High,2,4,0,4.5,36.0,0,1626,1567,0,78124.0
Data Engineer,Medium,Healthcare,India,Onsite,Senior,0.0,Unknown,1,1,0,0,1,3,2022,High,3,6,0,0.0,0.0,0,1623,1551,0,122400.0
Business Analyst,Large,Unknown,Germany,Hybrid,Mid-level,12.0,Bachelor's,0,1,0,1,1,4,2025,High,3,8,0,4.0,96.0,0,1714,676,0,113873.0
Machine Learning Engineer,Large,Finance,Australia,Remote,Mid-level,12.0,Ph.D,0,1,1,0,0,4,2022,High,2,4,0,6.0,48.0,0,1682,1595,0,150432.0
Data Engineer,Unknown,Healthcare,United Kingdom,Onsite,Senior,4.0,Ph.D,1,1,0,0,1,2,2022,High,3,6,0,1.3333333333333333,24.0,0,1623,1551,0,133098.0
Machine Learning Engineer,Large,Retail,Australia,Remote,Junior,8.0,Master's,1,1,1,1,0,9,2022,High,4,10,1,2.0,80.0,0,1682,1494,0,61004.0
Data Analyst,Start-up,E-commerce,Canada,Onsite,Unknown,14.0,Unknown,1,0,0,0,0,11,2021,Medium,1,2,0,14.0,28.0,0,1626,1567,0,61004.0
Machine Learning Engineer,Start-up,E-commerce,India,Onsite,Senior,0.0,Master's,0,1,1,1,0,6,2021,Medium,3,8,1,0.0,0.0,0,1682,1567,0,113873.0
Machine Learning Engineer,Large,Healthcare,Australia,Onsite,Senior,9.0,Master's,0,0,1,0,1,6,2026,Medium,2,6,0,4.5,54.0,1,1682,1551,1,168800.0
Data Scientist,Large,Retail,Australia,Onsite,Mid-level,14.0,Ph.D,1,1,1,0,0,2,2020,Medium,3,6,0,4.666666666666667,84.0,0,1661,1494,0,112774.0
Machine Learning Engineer,Large,Retail,Canada,Onsite,Mid-level,7.0,Ph.D,1,1,0,1,0,10,2022,Medium,3,7,0,2.333333333333333,49.0,0,1682,1494,0,133408.0
Data Engineer,Start-up,Finance,United State America,Remote,Senior,7.0,Ph.D,0,1,1,1,0,3,2022,Medium,3,8,1,2.333333333333333,56.0,0,1623,1595,0,131100.0
Data Scientist,Start-up,E-commerce,Australia,Hybrid,Junior,13.0,Ph.D,0,0,1,1,1,10,2021,Medium,3,10,1,4.333333333333333,130.0,1,1661,1567,0,90956.0
Data Analyst,Start-up,Healthcare,Canada,Onsite,Junior,11.0,Ph.D,0,0,1,1,1,12,2026,High,3,10,1,3.6666666666666665,110.0,1,1626,1551,0,88229.0
Data Analyst,Large,E-commerce,Germany,Onsite,Unknown,9.0,Ph.D,1,1,1,1,1,2,2023,High,5,13,1,1.8,117.0,1,1626,1567,0,148453.0
Business Analyst,Large,Healthcare,United Kingdom,Hybrid,Mid-level,4.0,Unknown,0,1,0,0,0,7,2025,High,1,1,0,4.0,4.0,0,1714,1551,0,78680.0
Data Scientist,Unknown,Healthcare,Singapore,Hybrid,Senior,6.0,Master's,1,0,0,0,1,2,2025,High,2,5,0,3.0,30.0,0,1661,1551,1,212076.75
Machine Learning Engineer,Medium,Healthcare,United Kingdom,Hybrid,Junior,7.0,Master's,1,1,0,0,0,4,2025,High,2,3,0,3.5,21.0,0,1682,1551,0,94047.0
Data Engineer,Medium,Healthcare,Singapore,Onsite,Junior,2.0,Master's,1,1,1,0,1,1,2021,Low,4,9,0,0.5,18.0,1,1623,1551,0,73420.0
Data Engineer,Large,Finance,United Kingdom,Remote,Unknown,1.0,Master's,1,0,0,1,0,1,2024,Low,2,6,0,0.5,6.0,0,1623,1595,0,61004.0
Business Analyst,Start-up,Education,United Kingdom,Onsite,Mid-level,7.0,Ph.D,0,1,1,1,0,7,2024,Low,3,8,1,2.333333333333333,56.0,0,1714,1531,0,100360.0
Machine Learning Engineer,Start-up,IT,United State America,Hybrid,Senior,7.0,Unknown,0,0,0,1,1,1,2021,Low,2,7,0,3.5,49.0,0,1682,1611,0,153752.0
Data Engineer,Large,Healthcare,Canada,Hybrid,Junior,1.0,Bachelor's,1,1,0,0,0,8,2021,Low,2,3,0,0.5,3.0,0,1623,1551,0,66347.0
Data Analyst,Unknown,IT,United State America,Remote,Mid-level,13.0,Master's,1,0,1,1,0,3,2024,Low,3,9,1,4.333333333333333,117.0,0,1626,1611,0,120193.0
Data Engineer,Large,Education,Canada,Remote,Senior,2.0,Ph.D,0,1,0,0,1,3,2022,Low,2,4,0,1.0,8.0,0,1623,1531,0,129390.0
Machine Learning Engineer,Start-up,Healthcare,Singapore,Onsite,Mid-level,11.0,Master's,0,1,0,1,1,4,2024,Low,3,8,0,3.6666666666666665,88.0,0,1682,1551,0,125600.0
Data Scientist,Medium,IT,Singapore,Remote,Senior,13.0,Ph.D,1,1,0,1,1,4,2020,Low,4,10,0,3.25,130.0,0,1661,1611,0,61004.0
Data Scientist,Large,IT,Canada,Remote,Junior,10.0,Ph.D,1,0,1,1,0,4,2020,Low,3,9,1,3.333333333333333,90.0,0,1661,1611,0,84625.0
Data Analyst,Large,Finance,United State America,Hybrid,Junior,7.0,Master's,0,1,1,1,1,7,2020,Low,4,11,1,1.75,77.0,1,1626,1595,0,114730.0
Data Analyst,Large,E-commerce,Germany,Onsite,Junior,8.0,Ph.D,0,1,0,1,0,9,2020,Low,2,5,0,4.0,40.0,0,1626,1567,0,81934.0
AI Engineer,Start-up,IT,United State America,Hybrid,Unknown,14.0,Ph.D,1,0,1,1,1,10,2021,Low,4,12,1,3.5,168.0,1,1679,1611,1,165300.0
Business Analyst,Medium,Finance,Canada,Onsite,Mid-level,4.0,Bachelor's,1,1,1,0,1,8,2024,High,4,9,0,1.0,36.0,1,1714,1595,0,102566.0
Data Analyst,Large,IT,Germany,Onsite,Junior,13.0,Ph.D,0,1,0,0,0,3,2023,High,1,1,0,13.0,13.0,0,1626,1611,0,61004.0
Data Engineer,Medium,Retail,India,Onsite,Senior,13.0,Bachelor's,0,0,0,1,1,11,2023,High,2,7,0,6.5,91.0,0,1623,1494,1,212076.75
Data Engineer,Large,IT,India,Remote,Junior,3.0,Unknown,0,0,1,1,0,3,2020,High,2,7,1,1.5,21.0,0,1623,1611,0,77045.0
Machine Learning Engineer,Large,E-commerce,Australia,Hybrid,Mid-level,9.0,Bachelor's,1,1,1,0,0,11,2022,High,3,6,0,3.0,54.0,0,1682,1567,0,113873.0
Data Engineer,Large,E-commerce,Singapore,Remote,Junior,0.0,Ph.D,0,1,0,1,0,6,2022,Low,2,5,0,0.0,0.0,0,1623,1567,0,61004.0
Machine Learning Engineer,Start-up,IT,Singapore,Unknown,Junior,5.0,Unknown,0,0,0,1,0,10,2022,Low,1,4,0,5.0,20.0,0,1682,1611,0,106171.0
Data Analyst,Large,IT,Australia,Hybrid,Mid-level,6.0,Ph.D,0,1,1,0,1,11,2020,Low,3,7,0,2.0,42.0,1,1626,1611,0,122230.0
Data Scientist,Medium,E-commerce,Germany,Hybrid,Mid-level,14.0,Ph.D,1,0,0,1,1,10,2026,Low,3,9,0,4.666666666666667,126.0,0,1661,1567,0,86338.0
Data Analyst,Large,Healthcare,United State America,Remote,Senior,7.0,Ph.D,1,1,1,1,1,7,2026,Low,5,13,1,1.4,91.0,1,1626,1551,0,113873.0
Data Analyst,Medium,IT,Singapore,Hybrid,Senior,11.0,Master's,1,1,0,1,1,11,2026,Low,4,10,0,2.75,110.0,0,1626,1611,0,123856.0
Data Scientist,Medium,IT,Singapore,Onsite,Unknown,0.0,Ph.D,1,1,0,0,1,11,2024,Low,3,6,0,0.0,0.0,0,1661,1611,0,105153.0
Data Engineer,Large,E-commerce,Canada,Remote,Junior,7.0,Unknown,0,1,0,1,1,9,2026,Low,3,8,0,2.333333333333333,56.0,0,1623,1567,0,75597.0
Data Engineer,Large,Finance,Unknown,Remote,Mid-level,11.0,Unknown,0,1,0,0,1,3,2025,Low,2,4,0,5.5,44.0,0,1623,1595,0,109385.0
AI Engineer,Large,Education,Singapore,Unknown,Mid-level,8.0,Master's,0,1,0,1,1,3,2025,High,3,8,0,2.6666666666666665,64.0,0,1679,1531,0,160676.0
Data Engineer,Large,Unknown,Canada,Remote,Senior,7.0,Master's,1,0,0,1,0,1,2025,High,2,6,0,3.5,42.0,0,1623,676,0,113993.0
Data Engineer,Medium,Finance,Canada,Onsite,Junior,2.0,Bachelor's,0,0,1,0,0,1,2025,High,1,3,0,2.0,6.0,0,1623,1595,0,68406.0
Data Scientist,Large,Retail,Singapore,Hybrid,Senior,7.0,Master's,0,1,0,1,1,8,2024,High,3,8,0,2.333333333333333,56.0,0,1661,1494,0,132948.0
Business Analyst,Large,Retail,Germany,Hybrid,Senior,5.0,Bachelor's,1,0,1,0,1,8,2024,High,3,8,0,1.6666666666666667,40.0,1,1714,1494,0,142026.0
AI Engineer,Large,Healthcare,Unknown,Hybrid,Senior,10.0,Master's,0,0,1,1,0,1,2021,High,2,7,1,5.0,70.0,0,1679,1551,1,186200.0
Machine Learning Engineer,Unknown,E-commerce,United Kingdom,Hybrid,Senior,2.0,Master's,0,1,1,1,0,6,2020,High,3,8,1,0.6666666666666666,16.0,0,1682,1567,1,170151.0
Data Engineer,Start-up,IT,United State America,Onsite,Junior,2.0,Ph.D,1,0,1,0,1,4,2023,High,3,8,0,0.6666666666666666,16.0,1,1623,1611,0,76426.0
Data Analyst,Unknown,Education,Australia,Hybrid,Mid-level,12.0,Master's,0,1,0,0,1,12,2021,High,2,4,0,6.0,48.0,0,1626,1531,0,120100.0
Data Engineer,Start-up,Healthcare,United Kingdom,Remote,Senior,10.0,Ph.D,0,0,0,0,1,6,2024,High,1,3,0,10.0,30.0,0,1623,1551,0,61004.0
Data Scientist,Start-up,Unknown,Unknown,Onsite,Mid-level,10.0,Ph.D,0,1,0,1,0,6,2026,High,2,5,0,5.0,50.0,0,1661,676,0,86754.0
Data Analyst,Medium,Retail,United State America,Onsite,Mid-level,14.0,Master's,1,1,1,1,1,8,2020,High,5,13,1,2.8,182.0,1,1626,1494,0,114264.0
Data Scientist,Start-up,Finance,Australia,Onsite,Senior,7.0,Ph.D,0,0,1,1,0,8,2024,High,2,7,1,3.5,49.0,0,1661,1595,0,131000.0
Business Analyst,Start-up,Retail,Germany,Remote,Senior,7.0,Master's,0,0,0,0,0,10,2022,High,0,0,0,inf,0.0,0,1714,1494,0,113873.0
Data Engineer,Large,IT,India,Hybrid,Senior,11.0,Master's,1,0,0,0,0,11,2024,High,1,2,0,11.0,22.0,0,1623,1611,0,104913.0
Data Engineer,Large,E-commerce,United Kingdom,Hybrid,Mid-level,2.0,Bachelor's,1,1,0,1,0,9,2022,High,3,7,0,0.6666666666666666,14.0,0,1623,1567,0,85688.0
Data Scientist,Start-up,E-commerce,Singapore,Unknown,Mid-level,14.0,Master's,1,1,1,0,0,5,2021,High,3,6,0,4.666666666666667,84.0,0,1661,1567,0,96267.0
Data Analyst,Unknown,Unknown,United Kingdom,Remote,Junior,13.0,Bachelor's,1,1,0,0,0,12,2024,High,2,3,0,6.5,39.0,0,1626,676,0,61004.0
Business Analyst,Large,Finance,Singapore,Onsite,Mid-level,9.8,Bachelor's,0,0,1,1,1,6,2025,High,3,10,1,3.266666666666667,98.0,1,1714,1595,0,133772.0
Data Analyst,Medium,Finance,Australia,Hybrid,Junior,11.0,Bachelor's,1,0,1,0,1,4,2024,Medium,3,8,0,3.6666666666666665,88.0,1,1626,1595,0,72800.0
AI Engineer,Medium,Unknown,India,Remote,Mid-level,0.0,Master's,1,0,0,0,1,10,2024,High,2,5,0,0.0,0.0,0,1679,676,0,133536.0
Business Analyst,Start-up,Retail,United Kingdom,Hybrid,Mid-level,12.0,Bachelor's,0,0,1,1,1,6,2022,High,3,10,1,4.0,120.0,1,1714,1494,0,113873.0
Machine Learning Engineer,Start-up,IT,Singapore,Remote,Junior,5.0,Master's,1,0,1,1,1,12,2023,High,4,12,1,1.25,60.0,1,1682,1611,0,128464.0
Business Analyst,Large,Finance,United Kingdom,Hybrid,Senior,8.0,Master's,0,0,1,0,0,9,2020,High,1,3,0,8.0,24.0,0,1714,1595,0,138959.0
Data Engineer,Medium,Unknown,India,Onsite,Mid-level,14.0,Bachelor's,1,0,1,0,0,12,2025,High,2,5,0,7.0,70.0,0,1623,676,0,89300.0
Data Scientist,Start-up,Finance,Australia,Remote,Junior,6.0,Ph.D,0,0,1,1,0,4,2025,High,2,7,1,3.0,42.0,0,1661,1595,0,75071.0
Data Engineer,Large,Healthcare,Singapore,Hybrid,Mid-level,6.0,Ph.D,0,1,0,0,1,1,2021,High,2,4,0,3.0,24.0,0,1623,1551,0,72690.0
AI Engineer,Large,Unknown,United State America,Hybrid,Senior,7.0,Master's,0,1,1,0,0,7,2025,High,2,4,0,3.5,28.0,0,1679,676,1,185057.0
AI Engineer,Medium,Education,India,Onsite,Junior,13.6,Bachelor's,1,1,1,1,1,11,2022,High,5,13,1,2.72,176.79999999999998,1,1679,1531,0,133566.0
AI Engineer,Large,Retail,Canada,Onsite,Senior,14.0,Ph.D,0,0,1,0,0,3,2026,Medium,1,3,0,14.0,42.0,0,1679,1494,1,173996.0
Machine Learning Engineer,Large,IT,India,Onsite,Unknown,5.0,Master's,0,1,1,1,1,11,2024,Medium,4,11,1,1.25,55.0,1,1682,1611,0,128535.0
Machine Learning Engineer,Large,E-commerce,Australia,Hybrid,Unknown,7.0,Master's,0,0,0,0,1,7,2026,Medium,1,3,0,7.0,21.0,0,1682,1567,0,104901.0
Machine Learning Engineer,Large,E-commerce,Germany,Remote,Mid-level,10.0,Ph.D,0,0,1,0,0,6,2023,Medium,1,3,0,10.0,30.0,0,1682,1567,0,139522.0
Data Scientist,Unknown,Retail,India,Hybrid,Mid-level,7.0,Bachelor's,0,1,0,1,0,9,2024,Medium,2,5,0,3.5,35.0,0,1661,1494,0,105420.0
Business Analyst,Medium,Healthcare,Unknown,Remote,Mid-level,7.0,Ph.D,0,1,0,0,1,2,2021,Medium,2,4,0,3.5,28.0,0,1714,1551,0,83866.0
Data Engineer,Start-up,Unknown,Australia,Unknown,Unknown,11.0,Ph.D,0,1,0,1,1,2,2023,Medium,3,8,0,3.6666666666666665,88.0,0,1623,676,0,103435.0
Data Analyst,Start-up,Finance,Unknown,Remote,Senior,4.0,Ph.D,0,0,1,1,1,5,2024,Medium,3,10,1,1.3333333333333333,40.0,1,1626,1595,0,131170.0
Data Engineer,Medium,Healthcare,India,Remote,Senior,13.0,Ph.D,0,1,0,1,0,1,2020,Medium,2,5,0,6.5,65.0,0,1623,1551,0,111295.0
Business Analyst,Medium,Education,Germany,Unknown,Junior,9.0,Master's,1,0,0,1,1,1,2020,Medium,3,9,0,3.0,81.0,0,1714,1531,0,73394.0
Business Analyst,Large,E-commerce,Germany,Onsite,Senior,0.0,Ph.D,0,0,0,1,1,3,2020,Medium,2,7,0,0.0,0.0,0,1714,1567,0,125024.0
Data Scientist,Start-up,Finance,United State America,Hybrid,Senior,10.0,Bachelor's,0,0,1,0,1,6,2021,Medium,2,6,0,5.0,60.0,1,1661,1595,0,113807.0
Data Engineer,Start-up,Education,Singapore,Hybrid,Mid-level,1.2,Bachelor's,0,0,1,0,0,3,2023,Medium,1,3,0,1.2,3.6,0,1623,1531,1,212076.75
Data Engineer,Large,Retail,Germany,Onsite,Mid-level,13.0,Master's,1,0,1,0,1,4,2020,High,3,8,0,4.333333333333333,104.0,1,1623,1494,0,86200.0
Business Analyst,Start-up,E-commerce,United State America,Onsite,Senior,0.0,Master's,1,0,1,0,0,9,2023,Low,2,5,0,0.0,0.0,0,1714,1567,0,113873.0
Data Analyst,Large,Finance,United State America,Remote,Junior,7.0,Master's,0,1,1,0,1,9,2022,Low,3,7,0,2.333333333333333,49.0,1,1626,1595,0,97526.0
Data Scientist,Large,Healthcare,Singapore,Hybrid,Senior,6.0,Bachelor's,0,0,0,1,0,3,2022,Low,1,4,0,6.0,24.0,0,1661,1551,0,114927.0
Data Scientist,Start-up,Healthcare,Unknown,Remote,Junior,10.0,Bachelor's,0,0,1,1,0,2,2025,Medium,2,7,1,5.0,70.0,0,1661,1551,0,62544.0
AI Engineer,Large,Healthcare,United Kingdom,Hybrid,Senior,10.0,Master's,1,1,1,0,1,1,2025,High,4,9,0,2.5,90.0,1,1679,1551,0,160704.0
Machine Learning Engineer,Large,E-commerce,Canada,Remote,Mid-level,0.0,Bachelor's,0,0,0,0,1,1,2025,High,1,3,0,0.0,0.0,0,1682,1567,0,120112.0
Data Analyst,Medium,Education,Germany,Hybrid,Junior,4.8,Ph.D,0,0,0,1,0,1,2024,High,1,4,0,4.8,19.2,0,1626,1531,0,61004.0
Data Analyst,Large,Unknown,United Kingdom,Onsite,Mid-level,14.0,Bachelor's,0,1,1,0,0,5,2020,High,2,4,0,7.0,56.0,0,1626,676,0,94646.0
Business Analyst,Large,Healthcare,United State America,Hybrid,Junior,14.0,Master's,1,0,1,0,1,10,2023,High,3,8,0,4.666666666666667,112.0,1,1714,1551,0,98636.0
Data Engineer,Medium,IT,Canada,Hybrid,Senior,9.0,Ph.D,0,0,1,0,1,3,2023,High,2,6,0,4.5,54.0,1,1623,1611,0,123709.0
Data Scientist,Start-up,Education,Singapore,Onsite,Mid-level,9.0,Ph.D,1,1,0,1,1,5,2024,High,4,10,0,2.25,90.0,0,1661,1531,0,86049.0
AI Engineer,Large,IT,Germany,Remote,Junior,5.0,Master's,0,0,0,0,0,6,2024,High,0,0,0,inf,0.0,0,1679,1611,0,113926.0
Business Analyst,Start-up,Healthcare,Australia,Hybrid,Senior,10.0,Bachelor's,1,1,0,0,1,3,2025,Medium,3,6,0,3.333333333333333,60.0,0,1714,1551,0,110000.0
Business Analyst,Medium,IT,Germany,Remote,Mid-level,9.0,Bachelor's,1,0,1,0,1,10,2024,Medium,3,8,0,3.0,72.0,1,1714,1611,0,104565.0
Data Scientist,Large,Education,India,Onsite,Senior,12.0,Bachelor's,0,0,0,1,1,9,2022,Medium,2,7,0,6.0,84.0,0,1661,1531,0,122568.0
Business Analyst,Large,Retail,Singapore,Unknown,Senior,7.0,Master's,0,1,1,0,1,10,2021,Medium,3,7,0,2.333333333333333,49.0,1,1714,1494,0,129914.0
Business Analyst,Start-up,Healthcare,United State America,Hybrid,Unknown,7.5,Ph.D,0,0,1,0,1,1,2024,Medium,2,6,0,3.75,45.0,1,1714,1551,0,125562.0
AI Engineer,Medium,Healthcare,Unknown,Hybrid,Senior,5.0,Ph.D,0,0,0,1,0,3,2024,Medium,1,4,0,5.0,20.0,0,1679,1551,0,151449.0
Machine Learning Engineer,Large,Retail,United Kingdom,Onsite,Senior,8.0,Master's,1,0,1,1,1,1,2021,High,4,12,1,2.0,96.0,1,1682,1494,1,204143.0
Machine Learning Engineer,Start-up,E-commerce,United State America,Onsite,Fresher,6.0,Master's,0,1,1,1,1,7,2024,High,4,11,1,1.5,66.0,1,1682,1567,0,127401.0
Data Analyst,Medium,Healthcare,United Kingdom,Remote,Senior,5.0,Ph.D,0,1,1,1,0,7,2022,High,3,8,1,1.6666666666666667,40.0,0,1626,1551,0,127865.0
Data Scientist,Large,Healthcare,United Kingdom,Onsite,Senior,2.0,Unknown,0,1,1,1,1,12,2023,High,4,11,1,0.5,22.0,1,1661,1551,1,164412.0
AI Engineer,Large,E-commerce,Singapore,Remote,Fresher,7.0,Bachelor's,1,1,0,1,1,11,2022,High,4,10,0,1.75,70.0,0,1679,1567,0,137935.0
Data Engineer,Large,Finance,Unknown,Onsite,Senior,3.0,Bachelor's,1,1,0,0,1,1,2020,High,3,6,0,1.0,18.0,0,1623,1595,0,130547.0
Data Scientist,Large,E-commerce,India,Onsite,Senior,8.0,Master's,0,0,0,1,1,5,2024,Medium,2,7,0,4.0,56.0,0,1661,1567,1,212076.75
Data Analyst,Medium,Retail,Canada,Onsite,Senior,0.0,Bachelor's,0,1,1,0,0,12,2026,Medium,2,4,0,0.0,0.0,0,1626,1494,0,117527.0
Business Analyst,Large,Healthcare,United State America,Hybrid,Senior,9.0,Ph.D,1,1,0,0,1,12,2023,Medium,3,6,0,3.0,54.0,0,1714,1551,0,122804.0
Data Scientist,Medium,Education,United Kingdom,Hybrid,Junior,9.0,Bachelor's,0,0,0,0,0,10,2026,Medium,0,0,0,inf,0.0,0,1661,1531,0,61004.0
Data Analyst,Large,E-commerce,Germany,Hybrid,Mid-level,1.0,Ph.D,1,1,0,1,1,7,2021,Medium,4,10,0,0.25,10.0,0,1626,1567,0,61004.0
Data Scientist,Medium,IT,Singapore,Remote,Unknown,7.0,Master's,0,1,1,0,0,1,2025,Medium,2,4,0,3.5,28.0,0,1661,1611,0,101227.0
Data Scientist,Start-up,Healthcare,India,Hybrid,Junior,4.0,Bachelor's,1,0,1,1,1,8,2024,Medium,4,12,1,1.0,48.0,1,1661,1551,0,94092.0
Data Analyst,Start-up,Retail,Canada,Remote,Mid-level,2.0,Master's,0,1,1,1,0,8,2020,High,3,8,1,0.6666666666666666,16.0,0,1626,1494,0,101638.0
Data Scientist,Large,Unknown,Canada,Onsite,Junior,2.0,Bachelor's,0,0,1,1,1,4,2026,High,3,10,1,0.6666666666666666,20.0,1,1661,676,0,110680.0
Machine Learning Engineer,Large,Unknown,Australia,Remote,Junior,5.0,Master's,1,1,1,0,1,10,2021,High,4,9,0,1.25,45.0,1,1682,676,0,113873.0
AI Engineer,Large,Healthcare,United State America,Onsite,Senior,5.0,Master's,1,1,0,0,1,2,2026,High,3,6,0,1.6666666666666667,30.0,0,1679,1551,0,153800.0
Machine Learning Engineer,Unknown,E-commerce,Australia,Hybrid,Junior,4.0,Master's,0,1,0,0,1,7,2020,High,2,4,0,2.0,16.0,0,1682,1567,0,102314.0
Data Engineer,Large,Education,United State America,Hybrid,Mid-level,8.0,Master's,1,0,1,1,0,12,2023,High,3,9,1,2.6666666666666665,72.0,0,1623,1531,0,124221.0
Machine Learning Engineer,Large,Retail,India,Hybrid,Junior,7.0,Master's,0,1,0,0,0,4,2025,Medium,1,1,0,7.0,7.0,0,1682,1494,0,87948.0
Business Analyst,Large,Healthcare,Australia,Remote,Junior,8.0,Master's,0,1,1,0,0,6,2026,Medium,2,4,0,4.0,32.0,0,1714,1551,0,70974.0
Data Scientist,Large,IT,Australia,Remote,Unknown,7.0,Master's,1,0,1,0,1,2,2021,Medium,3,8,0,2.333333333333333,56.0,1,1661,1611,0,76407.0
Data Scientist,Medium,E-commerce,Canada,Onsite,Senior,0.0,Master's,0,1,0,1,1,1,2022,Medium,3,8,0,0.0,0.0,0,1661,1567,0,125399.0
Machine Learning Engineer,Large,Healthcare,Singapore,Remote,Senior,2.0,Ph.D,0,1,1,0,0,7,2022,Medium,2,4,0,1.0,8.0,0,1682,1551,0,61004.0
Business Analyst,Medium,Retail,Unknown,Remote,Mid-level,4.8,Bachelor's,1,0,0,0,1,7,2023,Low,2,5,0,2.4,24.0,0,1714,1494,0,86000.0
AI Engineer,Large,Unknown,Unknown,Hybrid,Senior,1.0,Master's,1,1,1,1,1,1,2020,High,5,13,1,0.2,13.0,1,1679,676,1,175746.0
AI Engineer,Large,E-commerce,India,Remote,Junior,11.0,Ph.D,1,0,1,0,0,4,2026,High,2,5,0,5.5,55.0,0,1679,1567,0,125302.0
AI Engineer,Large,Education,United State America,Hybrid,Senior,12.0,Ph.D,1,1,1,0,1,12,2020,High,4,9,0,3.0,108.0,1,1679,1531,0,161920.0
AI Engineer,Large,Healthcare,United State America,Remote,Mid-level,7.0,Ph.D,0,1,0,0,0,2,2021,High,1,1,0,7.0,7.0,0,1679,1551,0,110551.0
Data Scientist,Medium,Retail,India,Remote,Junior,8.0,Ph.D,0,0,1,0,0,9,2022,High,1,3,0,8.0,24.0,0,1661,1494,0,66816.0
AI Engineer,Medium,E-commerce,United Kingdom,Remote,Mid-level,0.0,Master's,0,1,1,1,0,7,2020,High,3,8,1,0.0,0.0,0,1679,1567,0,141317.0
Machine Learning Engineer,Unknown,Finance,Germany,Onsite,Mid-level,6.0,Bachelor's,1,0,1,1,0,7,2021,High,3,9,1,2.0,54.0,0,1682,1595,0,149993.0
Data Engineer,Medium,IT,India,Hybrid,Mid-level,9.9,Unknown,1,1,1,0,1,8,2023,High,4,9,0,2.475,89.10000000000001,1,1623,1611,0,101292.0
Data Engineer,Medium,Healthcare,Australia,Remote,Senior,9.4,Bachelor's,1,1,0,0,0,11,2020,Medium,2,3,0,4.7,28.200000000000003,0,1623,1551,0,95679.0
Data Engineer,Large,Retail,India,Onsite,Senior,13.0,Bachelor's,0,0,0,0,1,4,2022,Medium,1,3,0,13.0,39.0,0,1623,1494,0,125019.0
Data Scientist,Large,E-commerce,Australia,Unknown,Unknown,0.0,Bachelor's,1,0,1,1,1,10,2022,Medium,4,12,1,0.0,0.0,1,1661,1567,0,113873.0
AI Engineer,Start-up,E-commerce,Canada,Onsite,Mid-level,10.0,Bachelor's,1,1,0,1,1,12,2020,Medium,4,10,0,2.5,100.0,0,1679,1567,0,140732.0
Data Engineer,Large,Unknown,Germany,Remote,Mid-level,2.0,Bachelor's,0,1,1,0,0,11,2026,Medium,2,4,0,1.0,8.0,0,1623,676,0,105894.0
Data Scientist,Large,E-commerce,United Kingdom,Remote,Mid-level,10.0,Bachelor's,1,0,1,1,0,3,2022,Medium,3,9,1,3.333333333333333,90.0,0,1661,1567,0,127800.0
Business Analyst,Medium,Finance,Germany,Hybrid,Senior,10.0,Master's,1,0,1,1,0,10,2025,Medium,3,9,1,3.333333333333333,90.0,0,1714,1595,0,132899.0
AI Engineer,Large,Unknown,India,Onsite,Unknown,1.7,Bachelor's,0,1,1,0,1,4,2026,Medium,3,7,0,0.5666666666666667,11.9,1,1679,676,1,212076.75
Data Analyst,Start-up,E-commerce,Canada,Remote,Mid-level,6.0,Ph.D,1,1,0,0,1,4,2022,Low,3,6,0,2.0,36.0,0,1626,1567,0,89077.0
Business Analyst,Medium,E-commerce,Australia,Remote,Mid-level,7.0,Ph.D,0,1,1,1,1,8,2020,Low,4,11,1,1.75,77.0,1,1714,1567,0,116155.0
Data Analyst,Large,Finance,India,Remote,Mid-level,4.0,Bachelor's,0,1,1,1,1,5,2021,Low,4,11,1,1.0,44.0,1,1626,1595,0,110384.0
Data Analyst,Medium,Healthcare,Unknown,Remote,Junior,13.0,Ph.D,0,1,1,0,1,5,2023,Medium,3,7,0,4.333333333333333,91.0,1,1626,1551,0,72620.0
Data Engineer,Large,Finance,Singapore,Hybrid,Junior,8.0,Master's,0,1,0,0,0,3,2023,Medium,1,1,0,8.0,8.0,0,1623,1595,0,113873.0
Data Scientist,Medium,Finance,Australia,Unknown,Mid-level,6.0,Master's,1,1,1,1,0,1,2024,Medium,4,10,1,1.5,60.0,0,1661,1595,0,104522.0
Business Analyst,Large,E-commerce,Germany,Remote,Senior,7.0,Ph.D,1,1,0,0,0,1,2025,Low,2,3,0,3.5,21.0,0,1714,1567,0,103100.0
Data Engineer,Large,E-commerce,Canada,Unknown,Mid-level,7.0,Master's,1,1,1,0,0,1,2025,Low,3,6,0,2.333333333333333,42.0,0,1623,1567,1,212076.75
Data Engineer,Large,Retail,India,Onsite,Senior,9.0,Ph.D,0,1,1,1,1,4,2020,Low,4,11,1,2.25,99.0,1,1623,1494,0,160479.0
