JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Salary (USD),Posting Month,posting_Year,Hiring Urgency,Job Openings,Total_Skills,advanced_skill_score,ai_specialist,data_professional,exp_per_skill,experience_intensity,high_salary_job,salary_per_skill,salary_growth_potential,skill_demand_score,industry_hiring_density,country_demand_score,is_remote,is_hybrid,hiring_quarter,remote_premium_salary,peak_hiring_season,ml_cloud_combination,python_sql_combination,salary_percentile,salary_zscore,industry_salary,country_salary,competition_ratio,experience_squared,industry_salary_rank,skill_intersection_power,hiring_momentum,market_expansion_score,job_title_popularity,industry_frequency,salary_gap,premium_candidate,ai_seniority_score,cloud_ai_engineer_score
Data Analyst,Large,Healthcare,Unknown,Hybrid,Senior,6.0,Master's,1,1,1,1,1,120458.0,4,2024,High,7,5,13,1,1,1.2,78.0,False,24091.6,78.0,4.527536231884058,6860,4.6797202797202795,0,1,Q2,1.0345747232740614,0,1,1,0.6073815461346633,0.10945710925168269,115724.92537072857,116538.71678321678,1.1666666666666667,36.0,0.6099290780141844,15625.0,4.353086419753087,6725,1626,1551,16682.900984009844,0,6.0,3
AI Engineer,Start-up,IT,Singapore,Onsite,Junior,2.0,Bachelor's,1,0,0,1,1,102796.0,1,2026,Low,1,3,9,0,0,0.6666666666666666,18.0,False,34265.333333333336,18.0,4.608465608465608,7466,4.4948224852071,0,0,Q1,0.8789872026766465,1,0,0,0.35600997506234416,-0.39107224289552756,117607.79422718807,116940.13387573964,0.25,4.0,0.3339540657976412,9.0,4.498521584861029,6540,1679,1611,-36417.73243001787,0,0.0,2
Machine Learning Engineer,Large,Healthcare,Canada,Hybrid,Mid-level,8.0,Ph.D,0,1,1,1,1,147179.0,9,2026,Low,3,4,11,1,0,2.0,88.0,True,36794.75,88.0,4.6755555555555555,6860,4.452471482889734,0,1,Q3,1.2640727323777008,1,1,0,0.8258354114713217,0.8667125060768217,115724.92537072857,118149.7422053232,0.6,64.0,0.8284977433913604,65536.0,4.564450474898236,6540,1682,1551,7598.021551724145,0,8.0,3
Data Engineer,Large,IT,Australia,Remote,Senior,7.0,Bachelor's,0,0,0,0,1,136722.0,12,2021,Low,4,1,3,0,0,7.0,21.0,True,136722.0,21.0,4.300261096605744,7466,4.557251908396947,1,0,Q4,1.178321781015688,0,0,0,0.7551122194513715,0.5703680696934349,117607.79422718807,117294.55629770992,2.0,49.0,0.7486033519553073,1.0,4.735294117647059,6535,1623,1611,32274.275723967963,0,0.0,1
AI Engineer,Start-up,Finance,Unknown,Onsite,Senior,0.0,Master's,0,1,1,1,0,170690.0,1,2023,High,8,3,8,1,0,0.0,0.0,True,56896.666666666664,0.0,4.715404699738904,7170,4.6797202797202795,0,0,Q1,1.4595346669605511,1,0,0,0.9281795511221945,1.53299863439372,116283.64576802508,116538.71678321678,2.0,0.0,0.922884012539185,1.0,4.498521584861029,6137,1679,1595,31476.267569982127,1,0.0,2
Data Analyst,Large,Retail,Australia,Remote,Senior,13.0,Master's,0,0,1,1,1,139156.0,6,2022,High,9,3,10,1,0,4.333333333333333,130.0,True,46385.333333333336,130.0,4.877611940298507,6709,4.557251908396947,1,0,Q2,1.199298911360418,0,1,0,0.7721695760598504,0.6393460134781881,117037.78714859438,117294.55629770992,2.25,169.0,0.7690763052208835,1594323.0,4.5,6596,1626,1494,35380.900984009844,0,13.0,3
Data Scientist,Large,E-commerce,Unknown,Remote,Mid-level,1.0,Master's,1,0,1,0,1,122839.0,6,2023,High,1,3,8,0,0,0.3333333333333333,8.0,False,40946.333333333336,8.0,4.464912280701754,7032,4.6797202797202795,1,0,Q2,1.0586728489795798,0,1,0,0.6281296758104739,0.17693306822929042,115678.97271857051,116538.71678321678,0.25,1.0,0.6451818761965539,3.0,4.5,6137,1661,1567,17741.660596026486,0,0.0,2
Data Scientist,Medium,E-commerce,United State America,Remote,Mid-level,2.0,Ph.D,0,0,0,0,0,78083.0,7,2026,High,7,0,0,0,0,inf,0.0,False,inf,0.0,4.326771653543307,7032,4.539167254763585,1,0,Q3,0.6729487546045843,0,0,0,0.14433915211970075,-1.0914222530650444,115678.97271857051,116964.06474947071,7.0,4.0,0.14167198468410977,0.0,4.3356258596973865,6540,1661,1567,-27014.339403973514,0,0.0,0
Data Scientist,Start-up,Healthcare,Singapore,Hybrid,Junior,13.1,Unknown,0,0,1,1,0,78000.0,7,2022,High,0,2,7,1,0,6.55,91.7,False,39000.0,91.7,4.4863813229571985,6860,4.4948224852071,0,1,Q3,0.6699167213084792,0,0,0,0.14309226932668329,-1.0937744179517062,115724.92537072857,116940.13387573964,0.0,171.60999999999999,0.15860735009671179,8779.968205097312,4.3356258596973865,6596,1661,1551,-27097.339403973514,0,13.1,2
Business Analyst,Large,Healthcare,United State America,Remote,Mid-level,9.2,Ph.D,1,1,0,1,0,87447.0,12,2025,High,7,3,7,0,1,3.0666666666666664,64.39999999999999,False,29149.0,64.39999999999999,4.468926553672317,6860,4.539167254763585,1,0,Q4,0.7536512396284348,0,0,1,0.21276807980049875,-0.8260527109120337,115724.92537072857,116964.06474947071,1.75,84.63999999999999,0.2327530625402966,24519.72208445221,4.735294117647059,6397,1714,1551,-19282.59334889149,0,0.0,1
Data Engineer,Unknown,E-commerce,Unknown,Remote,Junior,4.4,Ph.D,0,1,0,0,1,61004.0,1,2025,High,0,2,4,0,0,2.2,17.6,False,30502.0,17.6,4.510964912280702,7032,4.6797202797202795,1,0,Q1,0.5257554887222322,1,0,0,0.023341645885286783,-1.5754297723336552,115678.97271857051,116538.71678321678,0.0,19.360000000000003,0.024569240587109124,21.112126572366314,4.498521584861029,6397,1623,1567,-43443.72427603204,0,0.0,1
Business Analyst,Start-up,E-commerce,Singapore,Remote,Junior,0.0,Master's,1,0,1,0,0,68719.0,12,2023,High,7,2,5,0,0,0.0,0.0,False,34359.5,0.0,3.948,7032,4.4948224852071,1,0,Q4,0.5922462695807337,0,0,0,0.08448877805486284,-1.3567917952180553,115678.97271857051,116940.13387573964,2.3333333333333335,0.0,0.08104658583280153,1.0,4.735294117647059,6137,1714,1567,-38010.59334889149,0,0.0,1
Data Analyst,Large,Retail,Australia,Hybrid,Junior,10.0,Ph.D,1,1,0,1,1,70442.0,5,2023,Medium,6,4,10,0,1,2.5,100.0,False,17610.5,100.0,4.544802867383512,6709,4.557251908396947,0,1,Q2,0.6050035087488704,0,0,1,0.09107231920199502,-1.3079631193178376,117037.78714859438,117294.55629770992,1.2,100.0,0.08500669344042838,1048576.0,4.478201634877384,6137,1626,1494,-33333.099015990156,0,0.0,2
Data Engineer,Medium,IT,Unknown,Remote,Junior,5.0,Bachelor's,1,1,0,0,1,61004.0,10,2020,Low,3,3,6,0,1,1.6666666666666667,30.0,False,20334.666666666668,30.0,4.55786350148368,7466,4.6797202797202795,1,0,Q4,0.5257554887222322,1,0,1,0.023341645885286783,-1.5754297723336552,117607.79422718807,116538.71678321678,0.75,25.0,0.024208566108007448,243.0,4.494055482166447,6289,1623,1611,-43443.72427603204,0,0.0,1
Data Analyst,Large,Retail,Canada,Hybrid,Junior,6.0,Bachelor's,0,1,1,1,0,113873.0,5,2021,Low,0,3,8,1,0,2.0,48.0,False,37957.666666666664,48.0,4.715404699738904,6709,4.452471482889734,0,1,Q2,0.9780182923789802,0,0,0,0.5000498753117207,-0.07715741820213792,117037.78714859438,118149.7422053232,0.0,36.0,0.4842704149933066,729.0,4.478201634877384,6535,1626,1494,10097.900984009844,0,6.0,2
Machine Learning Engineer,Start-up,Retail,United State America,Remote,Junior,6.0,Ph.D,1,0,0,0,1,113873.0,4,2020,Low,8,2,5,0,0,3.0,30.0,False,56936.5,30.0,4.409836065573771,6709,4.539167254763585,1,0,Q2,0.9814004781205617,0,0,0,0.5000498753117207,-0.07715741820213792,117037.78714859438,116964.06474947071,2.6666666666666665,36.0,0.4842704149933066,64.0,4.353086419753087,6289,1682,1494,-25707.978448275855,0,0.0,1
Data Engineer,Medium,Education,Canada,Hybrid,Mid-level,14.0,Master's,1,0,0,0,1,87476.0,10,2021,Low,9,2,5,0,0,7.0,70.0,False,43738.0,70.0,4.409836065573771,6840,4.452471482889734,0,1,Q4,0.7513030142715452,1,0,0,0.21306733167082295,-0.8252308701685013,116356.81743958197,118149.7422053232,3.0,196.0,0.20444154147615937,16384.0,4.494055482166447,6535,1623,1531,-16971.724276032037,0,0.0,1
Business Analyst,Large,Unknown,United State America,Hybrid,Mid-level,7.0,Master's,0,0,1,0,1,113873.0,7,2021,Low,3,2,6,0,0,3.5,42.0,False,56936.5,42.0,4.420454545454546,3142,4.539167254763585,0,1,Q3,0.9780182923789802,0,1,0,0.5000498753117207,-0.07715741820213792,118605.81360946746,116964.06474947071,1.0,49.0,0.46523668639053256,128.0,4.3356258596973865,6535,1714,676,7143.406651108511,0,0.0,2
Business Analyst,Large,Healthcare,Australia,Onsite,Senior,7.0,Bachelor's,1,1,1,1,0,147948.0,11,2022,Low,9,4,10,1,1,1.75,70.0,True,36987.0,70.0,4.7407407407407405,6860,4.557251908396947,0,0,Q4,1.2650725578972384,0,0,1,0.8290274314214464,0.8885054554484221,115724.92537072857,117294.55629770992,1.8,49.0,0.8323662153449387,16384.0,4.502029769959405,6596,1714,1551,41218.40665110851,0,7.0,2
Machine Learning Engineer,Start-up,Retail,India,Hybrid,Mid-level,6.0,Master's,0,1,1,1,0,147619.0,2,2024,High,1,3,8,1,0,2.0,48.0,True,49206.333333333336,48.0,4.715404699738904,6709,4.45144157814871,0,1,Q1,1.2678517497799537,1,0,0,0.8278304239401496,0.8791818139097269,117037.78714859438,115117.87329286798,0.25,36.0,0.8259705488621151,729.0,4.623015873015873,6725,1682,1494,8038.021551724145,0,6.0,2
Data Scientist,Start-up,IT,India,Unknown,Mid-level,1.0,Ph.D,1,1,0,1,0,92566.0,3,2023,High,7,3,7,0,1,0.3333333333333333,7.0,False,30855.333333333332,7.0,4.468926553672317,7466,4.45144157814871,0,0,Q1,0.7824525430275519,1,0,1,0.26124688279301744,-0.6809836500105746,117607.79422718807,115117.87329286798,1.75,1.0,0.25201738050900063,3.0,4.622950819672131,6137,1661,1611,-12531.339403973514,0,0.0,1
Business Analyst,Large,Finance,Singapore,Onsite,Mid-level,13.0,Master's,1,1,1,1,0,108000.0,1,2024,High,8,4,10,1,1,3.25,130.0,False,27000.0,130.0,4.7407407407407405,7170,4.4948224852071,0,0,Q1,0.9234855236495373,1,0,1,0.40488778054862845,-0.24359433843543912,116283.64576802508,116940.13387573964,1.6,169.0,0.4231974921630094,67108864.0,4.498521584861029,6725,1714,1595,1270.4066511085111,0,13.0,2
AI Engineer,Medium,Finance,Germany,Onsite,Junior,2.5,Ph.D,1,1,1,0,0,100322.0,4,2022,High,3,3,6,0,1,0.8333333333333334,15.0,False,33440.666666666664,15.0,4.462962962962963,7170,4.497611464968153,0,0,Q2,0.8578325435515637,0,0,1,0.3295760598503741,-0.46118376011963574,116283.64576802508,115893.9773089172,0.75,6.25,0.33918495297805645,15.588457268119896,4.353086419753087,6596,1679,1595,-38891.73243001787,0,0.0,1
AI Engineer,Large,Healthcare,Canada,Remote,Junior,3.0,Ph.D,1,1,0,0,1,212076.75,4,2026,High,9,3,6,0,1,1.0,18.0,True,70692.25,18.0,4.55786350148368,6860,4.452471482889734,1,0,Q2,1.8277574477554366,0,0,1,0.9811970074812968,2.7058716479243823,115724.92537072857,118149.7422053232,2.25,9.0,0.9774339136041263,27.0,4.353086419753087,6540,1679,1551,72863.01756998213,1,0.0,1
Data Engineer,Large,E-commerce,Singapore,Onsite,Unknown,3.0,Bachelor's,0,1,1,0,1,113985.0,7,2026,High,3,3,7,0,0,1.0,21.0,False,37995.0,21.0,4.439807383627608,7032,4.4948224852071,0,0,Q3,0.9746620130851158,0,1,0,0.5356608478802992,-0.07398341257194385,115678.97271857051,116940.13387573964,0.75,9.0,0.5564773452456924,27.0,4.3356258596973865,6540,1623,1567,9537.275723967963,0,0.0,2
Data Scientist,Large,Healthcare,Canada,Onsite,Senior,6.2,Master's,1,1,0,0,0,101665.0,1,2026,High,9,2,3,0,1,3.1,18.6,False,50832.5,18.6,4.319148936170213,6860,4.452471482889734,0,0,Q1,0.8693162570539834,1,0,1,0.34443890274314215,-0.42312403189329084,115724.92537072857,118149.7422053232,3.0,38.440000000000005,0.3778207607994842,73.51669471981025,4.498521584861029,6540,1661,1551,-3432.339403973514,0,0.0,0
Data Scientist,Large,Finance,United Kingdom,Hybrid,Mid-level,7.0,Ph.D,1,1,1,1,1,139218.0,5,2021,High,9,5,13,1,1,1.4,91.0,True,27843.6,91.0,4.527536231884058,7170,4.488077496274218,0,1,Q2,1.195698283424665,0,1,1,0.7725685785536159,0.6411030523091883,116283.64576802508,115792.73994038749,1.5,49.0,0.7780564263322884,78125.0,4.478201634877384,6535,1661,1595,34120.660596026486,0,7.0,3
Data Engineer,Large,Healthcare,United Kingdom,Onsite,Senior,14.0,Bachelor's,0,0,1,1,1,163638.0,11,2021,High,2,3,10,1,0,4.666666666666667,140.0,True,54546.0,140.0,4.877611940298507,6860,4.488077496274218,0,0,Q4,1.3992344825829905,0,1,0,0.903640897755611,1.3331496370354297,115724.92537072857,115792.73994038749,0.5,196.0,0.9000644745325597,4782969.0,4.502029769959405,6535,1623,1551,59190.27572396796,1,14.0,3
Machine Learning Engineer,Medium,Education,Germany,Remote,Unknown,7.0,Master's,1,0,1,0,0,131399.0,9,2024,High,6,2,5,0,0,3.5,35.0,False,65699.5,35.0,3.948,6840,4.497611464968153,1,0,Q3,1.1324461586553765,1,0,0,0.7144139650872818,0.4195177842512653,116356.81743958197,115893.9773089172,2.0,49.0,0.721097322011757,128.0,4.564450474898236,6725,1682,1531,-8181.978448275855,0,0.0,1
Data Analyst,Large,IT,Germany,Onsite,Junior,6.0,Ph.D,1,0,1,0,1,212076.75,4,2023,High,9,3,8,0,0,2.0,48.0,True,70692.25,48.0,4.464912280701754,7466,4.497611464968153,0,0,Q2,1.8134241530337223,0,1,0,0.9811970074812968,2.7058716479243823,117607.79422718807,115893.9773089172,2.25,36.0,0.9773432650527623,729.0,4.353086419753087,6137,1626,1611,108301.65098400984,1,0.0,2
Data Analyst,Large,E-commerce,United Kingdom,Hybrid,Senior,5.0,Master's,1,1,0,0,1,126603.0,12,2025,High,0,3,6,0,1,1.6666666666666667,30.0,False,42201.0,30.0,4.55786350148368,7032,4.488077496274218,0,1,Q4,1.0873521367668897,0,0,1,0.6663341645885287,0.28360232887259806,115678.97271857051,115792.73994038749,0.0,25.0,0.6783663050414805,243.0,4.735294117647059,6397,1626,1567,22827.900984009844,0,0.0,1
Data Scientist,Medium,Retail,Australia,Onsite,Mid-level,7.0,Ph.D,0,0,1,1,0,212076.75,1,2020,High,7,2,7,1,0,3.5,49.0,True,106038.375,49.0,4.4863813229571985,6709,4.557251908396947,0,0,Q1,1.8134241530337223,1,0,0,0.9811970074812968,2.7058716479243823,117037.78714859438,117294.55629770992,2.3333333333333335,49.0,0.9856091030789826,128.0,4.498521584861029,6289,1661,1494,106979.41059602649,1,7.0,2
AI Engineer,Large,E-commerce,Unknown,Remote,Unknown,13.0,Ph.D,0,1,0,1,1,100335.0,7,2023,High,1,3,8,0,0,4.333333333333333,104.0,False,33445.0,104.0,4.414492753623189,7032,4.6797202797202795,1,0,Q3,0.8647248862524616,0,0,0,0.3298753117206982,-0.4608153487518454,115678.97271857051,116538.71678321678,0.25,169.0,0.3375877472878111,1594323.0,4.3356258596973865,6137,1679,1567,-38878.73243001787,0,0.0,2
Data Scientist,Large,Education,Australia,Unknown,Senior,0.0,Master's,0,1,0,0,0,103027.0,1,2023,High,1,1,1,0,0,0.0,0.0,False,103027.0,0.0,4.513274336283186,6840,4.557251908396947,0,0,Q1,0.8708784883272431,1,0,0,0.35830423940149625,-0.3845258562832523,116356.81743958197,117294.55629770992,0.5,0.0,0.3448726322664925,1.0,4.498521584861029,6137,1661,1531,-2070.339403973514,0,0.0,0
Data Engineer,Large,Finance,India,Hybrid,Junior,5.0,Ph.D,0,0,1,1,0,85653.0,7,2026,High,1,2,7,1,0,2.5,35.0,False,42826.5,35.0,4.4863813229571985,7170,4.45144157814871,0,1,Q3,0.7356458580799381,0,0,0,0.19531172069825437,-0.8768934796671064,116283.64576802508,115117.87329286798,0.3333333333333333,25.0,0.20689655172413793,32.0,4.3356258596973865,6540,1623,1595,-18794.724276032037,0,5.0,2
AI Engineer,Large,Education,United State America,Hybrid,Senior,14.0,Ph.D,0,0,0,0,0,157191.0,7,2023,High,0,0,0,0,0,inf,0.0,True,inf,0.0,4.326771653543307,6840,4.539167254763585,0,1,Q3,1.3500625556307841,0,0,0,0.8771072319201995,1.150445937947384,116356.81743958197,116964.06474947071,0.0,196.0,0.8896146309601568,0.0,4.3356258596973865,6137,1679,1531,17977.267569982127,0,0.0,0
Machine Learning Engineer,Unknown,E-commerce,United State America,Hybrid,Junior,6.0,Bachelor's,0,1,0,0,1,104450.0,6,2021,High,7,2,4,0,0,3.0,24.0,False,52225.0,24.0,4.510964912280702,7032,4.539167254763585,0,1,Q2,0.8970871992393674,0,0,0,0.37436408977556107,-0.3441989811781974,115678.97271857051,116964.06474947071,2.3333333333333335,36.0,0.3886407147415444,64.0,4.5,6535,1682,1567,-35130.978448275855,0,0.0,1
Data Engineer,Medium,Healthcare,United Kingdom,Onsite,Junior,7.0,Bachelor's,1,1,0,1,0,66036.0,7,2025,High,6,3,7,0,1,2.3333333333333335,49.0,False,22012.0,49.0,4.468926553672317,6860,4.488077496274218,0,0,Q3,0.5646600929603781,0,0,1,0.07271820448877805,-1.4328262336627935,115724.92537072857,115792.73994038749,1.5,49.0,0.08123791102514506,2187.0,4.3356258596973865,6397,1623,1551,-38411.72427603204,0,0.0,1
Data Engineer,Medium,Retail,Canada,Onsite,Mid-level,6.0,Bachelor's,0,1,1,1,1,113873.0,3,2022,High,0,4,11,1,0,1.5,66.0,False,28468.25,66.0,4.6755555555555555,6709,4.452471482889734,0,0,Q1,0.9737043243939236,1,1,0,0.5000498753117207,-0.07715741820213792,117037.78714859438,118149.7422053232,0.0,36.0,0.4842704149933066,4096.0,4.622950819672131,6596,1623,1494,9425.275723967963,0,6.0,3
Business Analyst,Start-up,Retail,United Kingdom,Onsite,Senior,7.0,Ph.D,1,1,1,1,0,127560.0,8,2020,High,2,4,10,1,1,1.75,70.0,False,31890.0,70.0,4.7407407407407405,6709,4.488077496274218,0,0,Q3,1.0907390129327312,0,0,1,0.676857855361596,0.310723073409167,117037.78714859438,115792.73994038749,0.4,49.0,0.6670013386880856,16384.0,4.438775510204081,6289,1714,1494,20830.40665110851,0,7.0,2
Machine Learning Engineer,Medium,Retail,Unknown,Hybrid,Senior,0.0,Ph.D,1,1,1,0,1,169856.0,9,2025,Low,6,4,9,0,1,0.0,0.0,True,42464.0,0.0,4.685344827586207,6709,4.6797202797202795,0,1,Q3,1.45883813608427,1,1,1,0.9249875311720698,1.509363628183168,117037.78714859438,116538.71678321678,1.2,0.0,0.9303882195448461,1.0,4.564450474898236,6397,1682,1494,30275.021551724145,1,0.0,2
Data Engineer,Large,Unknown,Canada,Onsite,Senior,7.0,Ph.D,1,1,1,1,0,131204.0,6,2024,Low,3,4,10,1,1,1.75,70.0,False,32801.0,70.0,4.7407407407407405,3142,4.452471482889734,0,0,Q2,1.1218980985640175,0,0,1,0.7123192019950124,0.4139916137344095,118605.81360946746,118149.7422053232,0.6,49.0,0.6789940828402367,16384.0,4.5,6725,1623,676,26756.275723967963,0,7.0,2
Data Scientist,Large,Unknown,India,Onsite,Mid-level,13.0,Bachelor's,1,1,0,1,0,89707.0,7,2024,Medium,3,3,7,0,1,4.333333333333333,91.0,False,29902.333333333332,91.0,4.468926553672317,3142,4.45144157814871,0,0,Q3,0.767065887685454,0,0,1,0.23531172069825437,-0.7620058115884749,118605.81360946746,115117.87329286798,0.75,169.0,0.22781065088757396,1594323.0,4.3356258596973865,6725,1661,676,-15390.339403973514,0,0.0,1
Data Engineer,Start-up,Healthcare,India,Onsite,Junior,7.0,Master's,0,1,1,1,0,75825.0,8,2024,Medium,7,3,8,1,0,2.3333333333333335,56.0,False,25275.0,56.0,4.715404699738904,6860,4.45144157814871,0,0,Q3,0.6483637947289459,0,0,0,0.12478802992518703,-1.1554124737166356,115724.92537072857,115117.87329286798,1.75,49.0,0.13733075435203096,2187.0,4.438775510204081,6725,1623,1551,-28622.724276032037,0,7.0,2
Business Analyst,Large,IT,Singapore,Onsite,Mid-level,0.0,Master's,0,1,0,0,1,86194.0,2,2026,Medium,7,2,4,0,0,0.0,0.0,False,43097.0,0.0,4.510964912280702,7466,4.4948224852071,0,0,Q1,0.7370269557911872,1,0,0,0.2000997506234414,-0.8615618988998297,117607.79422718807,116940.13387573964,2.3333333333333335,0.0,0.19553072625698323,1.0,4.623015873015873,6540,1714,1611,-20535.59334889149,0,0.0,1
AI Engineer,Large,IT,Canada,Remote,Junior,7.0,Ph.D,0,0,1,1,1,127756.0,1,2026,Medium,7,3,10,1,0,2.3333333333333335,70.0,False,42585.333333333336,70.0,4.877611940298507,7466,4.452471482889734,1,0,Q1,1.10104941015667,1,1,0,0.6793017456359102,0.31627758326200656,117607.79422718807,118149.7422053232,1.75,49.0,0.6747361887026692,2187.0,4.498521584861029,6540,1679,1611,-11457.732430017873,0,7.0,3
Business Analyst,Start-up,E-commerce,Canada,Unknown,Mid-level,4.0,Bachelor's,0,0,1,0,1,104980.0,9,2026,Medium,9,2,6,0,0,2.0,24.0,False,52490.0,24.0,4.420454545454546,7032,4.452471482889734,0,0,Q3,0.8873870315994252,1,1,0,0.3806483790523691,-0.32917913310674335,115678.97271857051,118149.7422053232,3.0,16.0,0.398851308232291,16.0,4.564450474898236,6540,1714,1567,-1749.5933488914889,0,0.0,2
AI Engineer,Large,Education,United Kingdom,Hybrid,Senior,10.0,Unknown,0,0,1,0,1,162158.0,5,2024,Medium,4,2,6,0,0,5.0,60.0,True,81079.0,60.0,4.420454545454546,6840,4.488077496274218,0,1,Q2,1.3927225088966715,0,1,0,0.8984538653366584,1.2912074197792938,116356.81743958197,115792.73994038749,1.3333333333333333,100.0,0.9111691704768126,1024.0,4.478201634877384,6725,1679,1531,22944.267569982127,0,0.0,2
AI Engineer,Large,IT,Australia,Remote,Junior,7.0,Ph.D,0,1,1,1,1,152100.0,3,2021,Medium,7,4,11,1,0,1.75,77.0,True,38025.0,77.0,4.6755555555555555,7466,4.557251908396947,1,0,Q1,1.310855187113165,1,1,0,0.8502244389027431,1.0061703784534735,117607.79422718807,117294.55629770992,1.4,49.0,0.8386095592799503,16384.0,4.622950819672131,6535,1679,1611,12886.267569982127,0,7.0,3
Data Scientist,Start-up,Finance,United State America,Hybrid,Senior,9.0,Bachelor's,1,1,1,0,1,113873.0,10,2021,Medium,5,4,9,0,1,2.25,81.0,False,28468.25,81.0,4.685344827586207,7170,4.539167254763585,0,1,Q4,0.9780182923789802,1,1,1,0.5000498753117207,-0.07715741820213792,116283.64576802508,116964.06474947071,1.0,81.0,0.515987460815047,262144.0,4.494055482166447,6535,1661,1595,8775.660596026486,0,0.0,2
Machine Learning Engineer,Start-up,IT,India,Onsite,Senior,13.0,Master's,0,0,0,1,0,159812.0,7,2021,Medium,5,1,4,0,0,13.0,52.0,True,159812.0,52.0,4.383084577114428,7466,4.45144157814871,0,0,Q3,1.366519152828517,0,0,0,0.8892269326683292,1.2247233375611217,117607.79422718807,115117.87329286798,2.5,169.0,0.88268156424581,1.0,4.3356258596973865,6535,1682,1611,20231.021551724145,0,0.0,1
Data Analyst,Start-up,Education,Australia,Hybrid,Mid-level,0.0,Ph.D,0,1,0,1,0,90264.0,12,2021,Low,1,2,5,0,0,0.0,0.0,False,45132.0,0.0,4.446215139442231,6840,4.557251908396947,0,1,Q4,0.7752482427203663,0,0,0,0.2399002493765586,-0.7462208014454562,116356.81743958197,117294.55629770992,0.3333333333333333,0.0,0.23122142390594383,1.0,4.735294117647059,6535,1626,1531,-13511.099015990156,0,0.0,1
Data Engineer,Large,E-commerce,Germany,Remote,Junior,10.0,Master's,0,0,1,0,0,113873.0,4,2021,Low,2,1,3,0,0,10.0,30.0,False,113873.0,30.0,4.301075268817204,7032,4.497611464968153,1,0,Q2,0.9814004781205617,0,0,0,0.5000498753117207,-0.07715741820213792,115678.97271857051,115893.9773089172,1.0,100.0,0.52297383535418,1.0,4.353086419753087,6535,1623,1567,9425.275723967963,0,0.0,1
Machine Learning Engineer,Start-up,Retail,United Kingdom,Onsite,Senior,0.0,Bachelor's,1,0,0,1,1,160700.0,9,2022,Low,5,3,9,0,0,0.0,0.0,True,53566.666666666664,0.0,4.608465608465608,6709,4.488077496274218,0,0,Q3,1.3741122560229688,1,0,0,0.8932169576059851,1.2498886679148034,117037.78714859438,115792.73994038749,1.25,0.0,0.8975903614457831,1.0,4.564450474898236,6596,1682,1494,21119.021551724145,0,0.0,2
Data Analyst,Start-up,Education,Singapore,Onsite,Mid-level,10.0,Master's,0,0,1,0,0,92661.0,12,2022,Low,7,1,3,0,0,10.0,30.0,False,92661.0,30.0,4.301075268817204,6840,4.4948224852071,0,0,Q4,0.792324926915646,0,0,0,0.26204488778054863,-0.6782914130921065,116356.81743958197,116940.13387573964,3.5,100.0,0.25081645983017636,1.0,4.735294117647059,6596,1626,1531,-11114.099015990156,0,0.0,1
