JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Salary (USD),Posting Month,posting_Year,Hiring Urgency,Job Openings
Business Analyst,Large,Finance,Singapore,Unknown,Senior,0.0,Ph.D,0,0,0,0,1,134585.0,5,2024,Low,0
Data Analyst,Start-up,IT,United Kingdom,Hybrid,Mid-level,13.0,Ph.D,1,1,0,0,0,79276.0,9,2025,Low,0
Data Analyst,Large,Education,United State America,Hybrid,Mid-level,1.0,Ph.D,0,1,0,0,1,105035.0,3,2024,Low,0
AI Engineer,Start-up,Finance,United Kingdom,Onsite,Mid-level,7.0,Ph.D,0,0,1,1,0,146502.0,12,2026,Low,0
Machine Learning Engineer,Large,Unknown,United Kingdom,Onsite,Mid-level,5.0,Master's,1,0,1,1,0,169786.0,8,2023,Low,0
Machine Learning Engineer,Large,Education,Singapore,Remote,Junior,1.0,Ph.D,1,0,1,0,1,135979.0,5,2023,Low,0
Data Engineer,Large,E-commerce,India,Remote,Junior,2.6,Bachelor's,0,1,1,1,1,91400.0,7,2026,Low,0
Machine Learning Engineer,Medium,Retail,Australia,Hybrid,Mid-level,9.0,Unknown,1,1,0,1,0,132203.0,1,2023,Low,0
Machine Learning Engineer,Large,IT,Australia,Hybrid,Junior,8.0,Ph.D,1,1,0,0,1,96460.0,9,2022,Low,0
Machine Learning Engineer,Start-up,Finance,Singapore,Onsite,Junior,1.0,Bachelor's,1,1,1,1,0,202887.5,10,2025,Low,0
AI Engineer,Large,Healthcare,Singapore,Hybrid,Mid-level,13.0,Bachelor's,1,0,0,1,1,126204.0,1,2025,Low,0
Data Scientist,Large,Education,United Kingdom,Onsite,Junior,11.0,Bachelor's,1,1,0,1,0,76035.0,1,2020,Low,0
Data Engineer,Large,Unknown,Canada,Onsite,Unknown,14.0,Bachelor's,0,0,0,0,1,110272.0,1,2024,Low,0
Business Analyst,Start-up,Retail,India,Hybrid,Junior,10.0,Ph.D,0,0,0,1,0,202887.5,5,2023,Low,0
AI Engineer,Large,E-commerce,Australia,Hybrid,Mid-level,14.0,Ph.D,0,0,0,0,1,147900.0,7,2022,Low,0
Business Analyst,Large,Finance,Canada,Onsite,Senior,12.0,Ph.D,1,0,0,0,1,108048.0,1,2020,Low,0
Business Analyst,Unknown,Finance,United State America,Remote,Senior,12.0,Master's,1,0,1,1,1,146082.0,2,2024,Low,0
Data Engineer,Start-up,Unknown,India,Hybrid,Junior,11.0,Bachelor's,1,1,0,1,1,74936.0,12,2026,High,0
Business Analyst,Large,Education,India,Hybrid,Junior,8.0,Ph.D,0,1,1,0,1,97300.0,4,2024,High,0
Data Engineer,Medium,E-commerce,Australia,Hybrid,Unknown,1.0,Ph.D,0,1,1,0,1,104811.0,7,2023,High,0
Business Analyst,Large,E-commerce,United State America,Hybrid,Senior,12.0,Master's,0,1,1,1,1,135462.0,7,2024,High,0
AI Engineer,Large,Retail,Germany,Remote,Senior,7.0,Bachelor's,1,0,0,0,0,160404.0,1,2025,High,0
AI Engineer,Large,E-commerce,India,Remote,Senior,5.0,Master's,0,1,1,0,1,160200.0,5,2024,High,0
Data Engineer,Large,Unknown,India,Remote,Senior,6.0,Master's,1,0,0,0,0,124620.0,9,2022,High,0
Data Engineer,Large,E-commerce,Canada,Onsite,Mid-level,10.0,Unknown,1,0,1,0,1,101909.0,1,2023,High,0
Data Analyst,Medium,Healthcare,Australia,Onsite,Mid-level,9.0,Master's,0,1,0,0,0,78343.0,4,2025,High,0
Data Analyst,Medium,E-commerce,Canada,Unknown,Mid-level,10.0,Ph.D,1,1,1,0,0,202887.5,1,2021,High,0
Data Analyst,Start-up,E-commerce,India,Hybrid,Senior,12.0,Ph.D,0,0,1,1,0,117190.0,1,2023,Medium,0
Data Engineer,Medium,Healthcare,Canada,Hybrid,Unknown,4.0,Master's,0,0,0,0,1,61640.0,6,2026,Medium,0
Data Scientist,Medium,Education,Singapore,Hybrid,Senior,5.0,Ph.D,1,0,1,0,0,115355.0,12,2025,Medium,0
Data Engineer,Large,Education,Canada,Hybrid,Senior,11.0,Ph.D,0,0,1,0,0,119912.0,8,2022,Medium,0
Data Engineer,Medium,Retail,Australia,Onsite,Senior,6.0,Ph.D,1,1,1,1,0,117745.0,1,2026,Medium,0
Data Engineer,Start-up,Unknown,United State America,Onsite,Junior,10.0,Master's,0,1,0,0,1,71482.0,1,2022,Medium,0
AI Engineer,Unknown,Education,Australia,Remote,Junior,10.0,Master's,1,1,0,1,1,112308.0,10,2025,Medium,0
Data Scientist,Start-up,IT,United State America,Hybrid,Senior,8.8,Master's,0,1,0,1,1,110945.0,9,2024,Medium,0
Data Engineer,Large,Education,India,Remote,Senior,12.0,Master's,0,0,1,1,0,149544.0,7,2024,Medium,0
AI Engineer,Large,Education,Canada,Remote,Junior,7.0,Bachelor's,0,0,1,1,1,113873.0,1,2024,Medium,0
Machine Learning Engineer,Medium,Education,Singapore,Onsite,Senior,12.0,Master's,0,1,1,0,0,113873.0,6,2022,High,0
Data Scientist,Large,Healthcare,Australia,Hybrid,Senior,1.0,Ph.D,0,1,0,1,1,120202.0,5,2025,High,0
Business Analyst,Medium,Finance,Unknown,Onsite,Senior,12.0,Ph.D,1,1,0,0,0,100145.0,2,2024,High,0
AI Engineer,Large,Education,Germany,Hybrid,Senior,13.0,Ph.D,0,1,0,0,1,168700.0,4,2024,High,0
Machine Learning Engineer,Start-up,Finance,Canada,Remote,Senior,11.0,Master's,1,0,1,0,0,150594.0,1,2026,High,0
Business Analyst,Medium,IT,Singapore,Hybrid,Mid-level,7.0,Ph.D,0,0,0,0,1,82260.0,5,2020,High,0
AI Engineer,Start-up,Education,India,Onsite,Mid-level,2.0,Ph.D,0,0,0,0,0,116270.0,1,2021,High,0
Data Engineer,Start-up,Retail,United Kingdom,Onsite,Mid-level,4.0,Master's,0,1,0,0,1,82261.0,3,2025,Low,0
Machine Learning Engineer,Large,IT,United Kingdom,Remote,Unknown,10.0,Bachelor's,1,1,0,1,0,125068.0,1,2025,Low,0
Machine Learning Engineer,Medium,E-commerce,Singapore,Hybrid,Junior,8.0,Bachelor's,0,0,1,1,1,125848.0,2,2025,Low,0
Business Analyst,Large,IT,Singapore,Onsite,Senior,2.8,Master's,1,0,0,0,1,110222.0,3,2020,Low,0
Data Scientist,Medium,Retail,Unknown,Hybrid,Junior,9.0,Bachelor's,1,1,1,0,1,71126.0,12,2025,Low,0
Data Engineer,Medium,Retail,United Kingdom,Onsite,Senior,6.0,Master's,0,0,0,1,0,118847.0,3,2020,Low,0
Data Engineer,Large,Healthcare,Canada,Hybrid,Unknown,13.0,Ph.D,0,0,0,1,0,113873.0,12,2021,Low,0
Business Analyst,Large,Healthcare,India,Remote,Mid-level,7.0,Master's,1,1,1,1,1,119168.0,11,2026,Low,0
Data Scientist,Medium,Healthcare,Germany,Remote,Mid-level,7.0,Bachelor's,1,1,0,1,0,92027.0,2,2024,Low,0
Data Analyst,Large,Education,Australia,Remote,Senior,7.0,Ph.D,1,1,1,1,1,158622.0,10,2021,Low,0
Data Scientist,Start-up,Retail,Canada,Hybrid,Mid-level,2.0,Unknown,0,1,0,0,0,78572.0,12,2022,Low,0
AI Engineer,Large,IT,India,Hybrid,Mid-level,6.0,Bachelor's,1,0,0,0,0,113621.0,2,2020,Low,0
Machine Learning Engineer,Large,Finance,United Kingdom,Hybrid,Mid-level,8.0,Master's,0,0,0,0,0,125121.0,9,2020,Low,0
AI Engineer,Medium,E-commerce,Singapore,Remote,Senior,7.0,Bachelor's,0,1,1,1,0,167366.0,10,2026,Low,0
Data Engineer,Large,Finance,Germany,Onsite,Junior,7.0,Master's,0,0,0,1,0,61640.0,4,2025,Low,0
Machine Learning Engineer,Large,E-commerce,United State America,Hybrid,Mid-level,7.0,Ph.D,1,0,0,0,0,110872.0,3,2021,Low,0
Data Analyst,Large,Healthcare,United Kingdom,Hybrid,Senior,14.0,Bachelor's,0,1,0,1,1,125271.0,7,2023,Low,0
Business Analyst,Start-up,Retail,Australia,Onsite,Mid-level,6.0,Ph.D,1,1,1,1,1,113421.0,9,2024,Low,0
AI Engineer,Large,IT,United State America,Hybrid,Mid-level,1.0,Master's,0,0,0,1,1,146186.0,9,2022,Low,0
AI Engineer,Start-up,Healthcare,United State America,Onsite,Senior,14.0,Ph.D,0,1,1,1,0,170320.0,4,2026,Low,0
Data Scientist,Start-up,IT,United Kingdom,Onsite,Junior,6.0,Master's,1,0,0,1,0,69475.0,4,2026,Low,0
AI Engineer,Medium,Finance,Australia,Onsite,Senior,9.0,Master's,1,1,1,1,1,175839.0,3,2023,Low,0
AI Engineer,Large,E-commerce,Germany,Remote,Unknown,10.0,Bachelor's,0,0,1,0,1,118532.0,5,2022,Low,0
Data Scientist,Start-up,IT,Singapore,Hybrid,Senior,1.0,Master's,0,1,0,0,0,103469.0,1,2023,Low,0
Data Engineer,Large,E-commerce,Singapore,Onsite,Senior,3.0,Master's,1,1,1,0,0,117700.0,6,2023,Low,0
Business Analyst,Large,Finance,Australia,Remote,Junior,2.0,Ph.D,1,1,1,1,1,113873.0,1,2025,Low,0
Machine Learning Engineer,Large,Finance,United Kingdom,Hybrid,Junior,8.0,Bachelor's,0,0,0,0,1,118017.0,1,2024,Low,0
AI Engineer,Large,IT,Singapore,Hybrid,Junior,12.0,Master's,0,0,0,0,0,107015.0,9,2020,Low,0
Data Scientist,Large,Healthcare,Australia,Onsite,Junior,12.7,Master's,0,1,1,1,0,95539.0,10,2024,Low,0
Machine Learning Engineer,Large,Education,Germany,Hybrid,Senior,8.0,Ph.D,1,1,1,1,0,170722.0,7,2024,Low,0
Data Engineer,Large,Healthcare,Canada,Onsite,Junior,3.0,Master's,0,0,1,0,1,83703.0,10,2022,Low,0
Data Scientist,Medium,Retail,Canada,Hybrid,Senior,10.0,Master's,1,1,0,0,0,116432.0,8,2025,Medium,0
Data Analyst,Large,IT,United Kingdom,Onsite,Senior,7.0,Ph.D,1,0,0,1,0,134968.0,7,2026,Medium,0
Data Scientist,Large,Finance,Singapore,Remote,Mid-level,7.0,Bachelor's,1,0,1,0,0,110318.0,9,2023,Medium,0
Data Scientist,Large,E-commerce,Unknown,Onsite,Senior,13.0,Bachelor's,1,0,1,1,1,135190.0,2,2021,Medium,0
Machine Learning Engineer,Start-up,Finance,Unknown,Remote,Senior,7.0,Bachelor's,1,1,1,1,1,182100.0,3,2026,High,0
Machine Learning Engineer,Medium,E-commerce,Australia,Onsite,Junior,7.0,Ph.D,1,0,1,0,1,113480.0,10,2025,Low,0
Data Engineer,Large,Education,Singapore,Onsite,Senior,14.0,Master's,0,1,1,1,1,163288.0,1,2024,Low,0
Data Engineer,Large,Finance,Canada,Onsite,Junior,10.0,Bachelor's,0,1,1,0,1,71634.0,3,2024,Low,0
Data Engineer,Medium,Retail,Unknown,Hybrid,Junior,6.0,Bachelor's,1,0,0,0,0,61640.0,2,2023,Low,0
Data Analyst,Medium,Unknown,Germany,Onsite,Mid-level,8.0,Master's,1,1,1,1,0,104680.0,4,2023,Low,0
AI Engineer,Large,Unknown,United State America,Remote,Mid-level,1.0,Bachelor's,0,0,1,1,1,176428.0,1,2022,Low,0
AI Engineer,Large,IT,Canada,Remote,Fresher,12.0,Unknown,0,1,0,1,0,103129.0,9,2026,Low,0
AI Engineer,Medium,E-commerce,United State America,Remote,Senior,6.0,Ph.D,0,1,0,1,1,167196.0,1,2026,Low,0
Data Engineer,Start-up,Finance,India,Hybrid,Junior,5.0,Ph.D,0,0,1,0,0,61640.0,8,2022,Low,0
AI Engineer,Medium,Education,Germany,Onsite,Junior,11.0,Bachelor's,0,0,1,0,0,104837.0,4,2023,Low,0
Data Scientist,Large,Healthcare,United State America,Hybrid,Mid-level,0.0,Master's,0,1,0,0,1,80309.0,9,2023,High,0
Machine Learning Engineer,Large,Unknown,Australia,Hybrid,Senior,7.6,Ph.D,0,1,0,1,0,159234.0,12,2022,High,0
Business Analyst,Large,Finance,Germany,Onsite,Junior,7.0,Ph.D,0,1,1,0,1,79125.0,1,2023,High,0
Business Analyst,Large,IT,United Kingdom,Hybrid,Senior,6.0,Ph.D,1,0,1,1,1,113873.0,2,2024,High,0
Machine Learning Engineer,Unknown,Finance,United State America,Hybrid,Junior,6.0,Bachelor's,0,1,0,1,1,136273.0,2,2023,High,0
AI Engineer,Large,Retail,India,Hybrid,Junior,7.0,Master's,1,0,1,0,1,131624.0,3,2023,High,0
Data Analyst,Large,IT,Canada,Hybrid,Mid-level,7.0,Unknown,0,1,1,1,1,102199.0,3,2023,High,0
AI Engineer,Medium,E-commerce,Australia,Onsite,Mid-level,4.0,Ph.D,1,1,1,1,1,153739.0,10,2023,Low,0
Data Engineer,Large,Education,India,Hybrid,Mid-level,12.0,Master's,0,0,1,0,1,113873.0,4,2025,Low,0
Business Analyst,Unknown,Unknown,United Kingdom,Onsite,Senior,7.0,Ph.D,1,1,1,0,0,115964.0,9,2023,High,0
Data Scientist,Large,IT,Canada,Unknown,Junior,8.0,Bachelor's,1,1,1,0,0,86079.0,8,2021,High,0
AI Engineer,Large,Finance,Singapore,Unknown,Junior,11.0,Master's,0,1,0,0,1,119963.0,11,2025,Medium,0
Data Analyst,Large,Education,United State America,Onsite,Senior,7.0,Master's,1,0,1,1,1,152914.0,8,2023,Medium,0
Machine Learning Engineer,Large,Retail,Canada,Hybrid,Junior,10.0,Master's,0,1,1,1,1,61640.0,5,2026,Medium,0
Data Scientist,Large,Unknown,Germany,Hybrid,Junior,1.0,Bachelor's,0,0,0,1,1,91798.0,3,2020,Medium,0
Data Engineer,Medium,Healthcare,United Kingdom,Onsite,Junior,7.0,Master's,0,0,1,0,0,64749.0,8,2026,Medium,0
Machine Learning Engineer,Large,Retail,United State America,Onsite,Unknown,5.0,Ph.D,0,1,0,1,0,127312.0,8,2024,Medium,0
Data Scientist,Large,Unknown,Singapore,Remote,Junior,13.0,Bachelor's,1,1,1,0,0,67138.0,8,2021,Medium,0
Business Analyst,Start-up,E-commerce,United Kingdom,Remote,Junior,6.0,Master's,0,1,1,0,1,73746.0,4,2021,Medium,0
AI Engineer,Large,Healthcare,United State America,Remote,Junior,2.0,Bachelor's,0,1,1,1,0,122866.0,6,2023,Medium,0
Business Analyst,Start-up,Finance,Singapore,Remote,Senior,3.0,Master's,0,1,0,0,1,124680.0,3,2022,High,0
Data Analyst,Start-up,Finance,India,Onsite,Mid-level,7.0,Bachelor's,1,1,1,1,0,108313.0,4,2023,High,0
Machine Learning Engineer,Medium,Finance,United Kingdom,Onsite,Senior,0.0,Ph.D,1,1,1,0,0,158180.0,4,2023,High,0
Data Analyst,Medium,Finance,Canada,Remote,Junior,7.0,Master's,1,0,0,0,0,61640.0,10,2020,High,0
Data Engineer,Large,Finance,United State America,Hybrid,Mid-level,14.0,Master's,0,0,1,1,1,103508.0,8,2020,High,0
Data Analyst,Large,E-commerce,Canada,Hybrid,Senior,0.0,Unknown,1,0,0,1,0,115787.0,7,2022,High,0
Machine Learning Engineer,Start-up,Finance,Singapore,Hybrid,Senior,4.0,Bachelor's,1,0,1,0,0,154972.0,2,2025,Low,0
Business Analyst,Start-up,Healthcare,United State America,Remote,Senior,2.0,Bachelor's,1,0,1,1,0,125501.0,1,2025,High,0
Data Scientist,Medium,Retail,India,Remote,Mid-level,7.0,Unknown,0,1,0,0,1,86861.0,5,2026,High,0
Business Analyst,Start-up,Education,Canada,Unknown,Mid-level,14.0,Master's,0,1,1,1,0,94689.0,9,2020,High,0
Business Analyst,Large,E-commerce,Australia,Remote,Junior,2.0,Bachelor's,0,1,1,1,1,90338.0,5,2022,High,0
AI Engineer,Start-up,Finance,Singapore,Remote,Senior,2.0,Master's,1,0,1,1,0,202887.5,4,2026,High,0
Data Analyst,Start-up,Retail,Unknown,Remote,Junior,8.0,Ph.D,0,0,0,0,1,61640.0,5,2021,High,0
AI Engineer,Large,E-commerce,Canada,Remote,Senior,7.0,Master's,0,0,0,1,1,164831.0,5,2022,High,0
Data Engineer,Start-up,IT,Germany,Onsite,Mid-level,9.0,Bachelor's,0,0,0,0,1,87649.0,6,2022,High,0
Machine Learning Engineer,Start-up,IT,United State America,Remote,Senior,1.0,Ph.D,0,0,0,0,1,202887.5,1,2021,High,0
Data Engineer,Unknown,Healthcare,United Kingdom,Remote,Senior,10.0,Master's,1,1,1,1,0,149814.0,7,2021,High,0
Business Analyst,Unknown,IT,India,Onsite,Senior,9.0,Bachelor's,0,1,1,0,0,112552.0,1,2026,High,0
Machine Learning Engineer,Start-up,IT,United State America,Hybrid,Junior,7.0,Master's,0,1,1,1,1,128553.0,8,2022,High,0
Data Analyst,Medium,Retail,United Kingdom,Hybrid,Senior,1.0,Ph.D,1,0,1,1,1,139090.0,10,2022,High,0
Data Scientist,Medium,E-commerce,Australia,Remote,Senior,2.0,Bachelor's,1,1,0,0,0,96389.0,4,2026,High,0
Data Analyst,Start-up,Unknown,India,Hybrid,Senior,8.0,Bachelor's,0,1,0,0,0,102988.0,4,2023,High,0
Business Analyst,Large,Education,Unknown,Onsite,Senior,14.0,Ph.D,1,1,1,1,0,132486.0,12,2023,High,0
Business Analyst,Large,Unknown,United State America,Onsite,Mid-level,1.0,Ph.D,0,0,0,1,1,112007.0,2,2020,Low,0
Data Engineer,Medium,Education,Singapore,Remote,Mid-level,12.0,Master's,1,1,1,1,1,119600.0,1,2020,Low,0
Business Analyst,Large,Healthcare,United State America,Remote,Unknown,11.0,Master's,0,1,1,1,0,138751.0,1,2022,Low,0
Machine Learning Engineer,Start-up,Unknown,Singapore,Hybrid,Junior,7.0,Ph.D,0,0,1,0,1,113873.0,1,2023,Low,0
Business Analyst,Large,Finance,Unknown,Remote,Unknown,10.0,Ph.D,1,1,1,1,1,129294.0,2,2022,Low,0
Data Analyst,Large,Finance,India,Remote,Senior,0.0,Bachelor's,1,1,1,1,1,160351.0,12,2024,Low,0
Data Scientist,Medium,Retail,Australia,Hybrid,Senior,1.0,Bachelor's,1,1,0,1,0,114595.0,12,2026,Low,0
Business Analyst,Large,E-commerce,India,Hybrid,Mid-level,9.0,Ph.D,1,0,1,0,1,117395.0,9,2022,Low,0
Machine Learning Engineer,Large,Healthcare,Australia,Hybrid,Senior,12.0,Ph.D,0,1,1,1,1,195572.0,1,2020,Low,0
AI Engineer,Medium,Healthcare,Singapore,Hybrid,Senior,8.0,Master's,0,1,1,0,0,173003.0,12,2026,Low,0
Data Scientist,Large,Education,United Kingdom,Hybrid,Mid-level,1.0,Ph.D,1,0,0,1,1,97512.0,10,2020,Low,0
AI Engineer,Large,Finance,Australia,Unknown,Unknown,6.0,Bachelor's,0,0,1,0,1,130000.0,1,2024,High,0
Data Engineer,Large,Retail,United Kingdom,Remote,Senior,5.9,Master's,1,1,1,0,0,119200.0,3,2022,High,0
AI Engineer,Large,E-commerce,Australia,Unknown,Senior,4.0,Ph.D,0,0,1,0,1,151779.0,12,2021,High,0
Business Analyst,Large,Healthcare,United State America,Hybrid,Mid-level,12.0,Ph.D,0,0,1,1,1,131379.0,12,2026,High,0
AI Engineer,Large,Retail,Germany,Onsite,Junior,5.0,Bachelor's,0,1,0,1,1,116701.0,1,2022,High,0
Data Scientist,Large,IT,India,Remote,Mid-level,13.0,Unknown,0,1,1,1,1,119220.0,4,2025,High,0
Machine Learning Engineer,Start-up,Healthcare,Singapore,Remote,Junior,9.0,Master's,0,0,0,0,1,102100.0,7,2022,High,0
Business Analyst,Medium,Healthcare,United Kingdom,Onsite,Mid-level,13.0,Ph.D,0,0,0,1,0,86938.0,6,2022,High,0
Data Engineer,Medium,Retail,Unknown,Onsite,Mid-level,8.0,Master's,0,0,1,0,0,85400.0,10,2026,High,0
Business Analyst,Medium,E-commerce,Unknown,Unknown,Junior,1.0,Bachelor's,0,1,1,1,0,113873.0,10,2025,High,0
Data Scientist,Large,Retail,United Kingdom,Remote,Mid-level,6.0,Ph.D,0,1,0,0,1,72766.0,7,2025,High,0
Data Engineer,Large,Education,Canada,Onsite,Senior,5.0,Master's,1,1,1,0,1,141103.0,9,2024,Low,0
Data Scientist,Start-up,Retail,Canada,Remote,Junior,6.0,Master's,0,1,1,1,1,113873.0,2,2024,Low,0
AI Engineer,Start-up,Finance,United State America,Remote,Mid-level,3.0,Unknown,0,1,1,0,0,113873.0,1,2022,Low,0
Business Analyst,Large,E-commerce,India,Hybrid,Senior,12.0,Bachelor's,0,1,1,0,1,140046.0,5,2022,Low,0
Data Scientist,Medium,Education,Germany,Onsite,Unknown,5.0,Unknown,0,0,1,0,1,136071.0,7,2021,Low,0
AI Engineer,Start-up,Finance,Canada,Hybrid,Senior,3.0,Bachelor's,1,1,1,0,1,162311.0,12,2023,Low,0
Machine Learning Engineer,Start-up,Education,United State America,Hybrid,Senior,11.4,Ph.D,0,1,1,1,1,182218.0,5,2021,High,0
AI Engineer,Start-up,Healthcare,Australia,Hybrid,Mid-level,9.0,Ph.D,0,1,1,1,1,152233.0,9,2022,High,0
Data Analyst,Large,Healthcare,United State America,Hybrid,Mid-level,10.0,Bachelor's,0,0,0,0,0,72070.0,7,2020,High,0
Machine Learning Engineer,Large,IT,Canada,Unknown,Senior,7.0,Ph.D,0,1,1,1,1,201691.0,9,2020,High,0
Data Scientist,Large,Healthcare,United State America,Onsite,Mid-level,7.0,Master's,0,0,1,0,0,97517.0,8,2025,High,0
Data Scientist,Start-up,Healthcare,Australia,Onsite,Mid-level,7.0,Master's,0,1,1,1,1,108870.0,10,2025,High,0
Business Analyst,Large,Unknown,United State America,Hybrid,Senior,4.0,Bachelor's,1,0,1,0,0,202887.5,9,2025,Low,0
AI Engineer,Unknown,Retail,United Kingdom,Remote,Senior,6.0,Ph.D,1,1,0,0,0,113873.0,7,2024,Low,0
Data Engineer,Start-up,Finance,Canada,Unknown,Mid-level,10.0,Ph.D,0,1,1,1,1,117487.0,6,2023,Low,0
Business Analyst,Unknown,Healthcare,Australia,Unknown,Senior,13.0,Master's,1,1,1,1,1,142303.0,1,2023,Low,0
Data Analyst,Start-up,E-commerce,Australia,Onsite,Junior,10.0,Master's,0,1,0,0,1,70409.0,1,2021,Low,0
Data Scientist,Large,E-commerce,Canada,Hybrid,Senior,14.0,Master's,1,1,0,0,0,123000.0,9,2021,Low,0
Business Analyst,Large,Education,Germany,Onsite,Senior,12.0,Master's,1,1,0,0,0,202887.5,4,2024,Low,0
Machine Learning Engineer,Start-up,Retail,Singapore,Hybrid,Junior,10.0,Bachelor's,0,0,1,0,0,103747.0,3,2020,Low,0
AI Engineer,Large,Finance,Canada,Onsite,Junior,12.0,Bachelor's,0,0,1,0,0,104798.0,10,2024,Low,0
Data Analyst,Large,Retail,Singapore,Hybrid,Senior,11.0,Ph.D,0,0,1,0,1,143084.0,10,2023,Low,0
Data Analyst,Start-up,IT,United State America,Onsite,Mid-level,4.0,Ph.D,1,0,0,1,0,93307.0,3,2025,Low,0
Data Analyst,Large,Healthcare,Australia,Hybrid,Junior,8.8,Ph.D,0,1,1,0,1,61640.0,9,2020,Low,0
Data Engineer,Start-up,IT,India,Remote,Mid-level,0.0,Bachelor's,1,1,1,0,1,97364.0,12,2024,Low,0
Data Engineer,Start-up,Finance,India,Onsite,Junior,10.0,Ph.D,0,0,1,0,0,80025.0,7,2025,Low,0
Business Analyst,Large,IT,Germany,Remote,Mid-level,14.0,Ph.D,0,0,1,0,1,115779.0,1,2025,Low,0
Machine Learning Engineer,Large,IT,India,Onsite,Junior,5.0,Master's,0,0,0,0,1,100141.0,1,2021,Low,0
Data Engineer,Start-up,Finance,Canada,Onsite,Senior,7.0,Ph.D,0,1,1,1,1,137564.0,11,2026,Low,0
Data Analyst,Medium,Healthcare,United Kingdom,Remote,Junior,1.0,Ph.D,1,1,1,0,1,74637.0,3,2024,Low,0
Business Analyst,Large,Finance,Canada,Hybrid,Mid-level,14.0,Master's,1,0,1,0,1,119679.0,1,2021,Low,0
AI Engineer,Medium,Healthcare,Unknown,Remote,Senior,6.0,Master's,0,0,1,1,0,167042.0,6,2025,Low,0
Business Analyst,Large,E-commerce,United Kingdom,Remote,Senior,9.0,Master's,1,1,1,0,0,99595.0,1,2021,Medium,0
Data Engineer,Large,Education,Canada,Unknown,Mid-level,8.0,Ph.D,0,1,1,0,1,123308.0,2,2022,Medium,0
Business Analyst,Medium,Healthcare,Germany,Onsite,Senior,7.0,Master's,0,1,0,0,0,116856.0,8,2024,Medium,0
Business Analyst,Large,Education,Australia,Remote,Junior,11.0,Ph.D,0,1,1,1,1,108119.0,1,2026,Medium,0
Data Scientist,Large,Healthcare,United Kingdom,Hybrid,Junior,7.0,Master's,1,1,1,0,0,67733.0,8,2023,Medium,0
Data Engineer,Large,Retail,Canada,Hybrid,Unknown,10.0,Ph.D,0,1,0,0,0,115900.0,4,2021,Medium,0
Data Analyst,Large,Retail,United Kingdom,Remote,Junior,14.0,Master's,0,1,1,1,1,84029.0,10,2020,Medium,0
Data Analyst,Medium,IT,Australia,Hybrid,Senior,7.0,Master's,1,1,1,0,0,117200.0,6,2025,Medium,0
Data Scientist,Start-up,Education,Canada,Hybrid,Mid-level,6.0,Unknown,1,1,0,1,1,88738.0,12,2020,Low,0
AI Engineer,Large,IT,United State America,Onsite,Senior,0.0,Bachelor's,0,1,0,0,1,165687.0,9,2020,Low,0
AI Engineer,Medium,IT,Unknown,Onsite,Mid-level,7.0,Unknown,0,0,1,1,1,152849.0,4,2024,Low,0
Data Analyst,Medium,Healthcare,Australia,Remote,Junior,7.0,Ph.D,0,1,0,1,0,66550.0,5,2024,Low,0
AI Engineer,Large,IT,Singapore,Onsite,Unknown,11.0,Ph.D,1,1,0,1,1,122460.0,5,2026,Low,0
Machine Learning Engineer,Large,E-commerce,Australia,Remote,Mid-level,6.0,Ph.D,1,0,1,1,0,160451.0,6,2022,Low,0
Data Analyst,Large,Healthcare,United Kingdom,Remote,Senior,13.0,Bachelor's,1,0,0,0,1,127452.0,9,2020,Low,0
Machine Learning Engineer,Medium,E-commerce,Germany,Onsite,Mid-level,7.0,Ph.D,0,0,0,0,0,118432.0,2,2023,Low,0
AI Engineer,Large,Education,Singapore,Onsite,Mid-level,7.0,Master's,0,0,0,0,0,114355.0,10,2022,Low,0
Data Engineer,Medium,E-commerce,India,Remote,Junior,1.0,Bachelor's,0,0,0,1,0,113873.0,7,2025,High,0
Data Engineer,Large,E-commerce,Unknown,Onsite,Mid-level,12.0,Bachelor's,0,1,0,1,0,113873.0,2,2026,High,0
AI Engineer,Large,Healthcare,India,Hybrid,Senior,0.0,Master's,0,0,1,0,0,154916.0,2,2025,High,0
Business Analyst,Medium,E-commerce,Australia,Onsite,Junior,4.0,Ph.D,1,1,1,1,1,87562.0,1,2022,High,0
Data Engineer,Large,E-commerce,United State America,Remote,Junior,7.0,Bachelor's,0,0,0,0,1,99705.0,5,2023,High,0
Data Engineer,Start-up,IT,Singapore,Remote,Junior,8.0,Bachelor's,0,1,0,1,1,73964.0,9,2022,Medium,0
Data Scientist,Large,Healthcare,United State America,Hybrid,Senior,5.0,Master's,0,1,0,0,1,125979.0,12,2022,Medium,0
Business Analyst,Start-up,Retail,United State America,Hybrid,Fresher,1.0,Ph.D,0,1,0,1,0,66501.0,2,2024,Medium,0
Data Scientist,Large,Unknown,Unknown,Onsite,Mid-level,4.0,Master's,0,1,0,0,0,113873.0,5,2024,Medium,0
AI Engineer,Medium,IT,United Kingdom,Hybrid,Junior,5.0,Bachelor's,1,1,1,0,1,113400.0,5,2021,Medium,0
Unknown,Start-up,Retail,United State America,Remote,Senior,7.0,Master's,1,1,0,1,1,117467.0,11,2025,Medium,0
Unknown,Start-up,Education,Australia,Onsite,Junior,0.0,Bachelor's,0,1,1,1,1,123128.0,11,2021,High,0
